     epoch         Observation time         ZTD(m)    clk_G(m)    clk_C(m)    clk_R(m)    clk_E(m)
       518: 2022-10-20  4:20:29.9990000    2.4219  -187503.6634      0.0000      0.0000      0.0000   
       519: 2022-10-20  4:20:59.9990000    2.4221  -181705.7937      0.0000      0.0000      0.0000   
       520: 2022-10-20  4:21:29.9990000    2.4222  -175910.9148      0.0000      0.0000      0.0000   
       521: 2022-10-20  4:21:59.9990000    2.4224  -170118.0602      0.0000      0.0000      0.0000   
       522: 2022-10-20  4:22:29.9990000    2.4226  -164326.9117      0.0000      0.0000      0.0000   
       523: 2022-10-20  4:22:59.9990000    2.4228  -158538.7739      0.0000      0.0000      0.0000   
       524: 2022-10-20  4:23:29.9990000    2.4229  -152750.4962      0.0000      0.0000      0.0000   
       525: 2022-10-20  4:24: 0.0000000    2.4230  -146963.0765      0.0000      0.0000      0.0000   
       526: 2022-10-20  4:24:30.0000000    2.4231  -141178.5678      0.0000      0.0000      0.0000   
       527: 2022-10-20  4:25: 0.0000000    2.4232  -135393.5584      0.0000      0.0000      0.0000   
       528: 2022-10-20  4:25:30.0000000    2.4234  -129604.7656      0.0000      0.0000      0.0000   
       529: 2022-10-20  4:26: 0.0000000    2.4235  -123814.9464      0.0000      0.0000      0.0000   
       530: 2022-10-20  4:26:30.0000000    2.4237  -118023.8376      0.0000      0.0000      0.0000   
       531: 2022-10-20  4:27: 0.0000000    2.4237  -112233.0540      0.0000      0.0000      0.0000   
       532: 2022-10-20  4:27:30.0000000    2.4237  -106442.2852      0.0000      0.0000      0.0000   
       533: 2022-10-20  4:28: 0.0000000    2.4238  -100653.7376      0.0000      0.0000      0.0000   
       534: 2022-10-20  4:28:30.0000000    2.4239  -94867.6278      0.0000      0.0000      0.0000   
       535: 2022-10-20  4:29: 0.0000000    2.4240  -89076.6653      0.0000      0.0000      0.0000   
       536: 2022-10-20  4:29:30.0000000    2.4241  -83286.8269      0.0000      0.0000      0.0000   
       537: 2022-10-20  4:30: 0.0000000    2.4241  -77506.7775      0.0000      0.0000      0.0000   
       538: 2022-10-20  4:30:30.0000000    2.4240  -71727.9327      0.0000      0.0000      0.0000   
       539: 2022-10-20  4:31: 0.0000000    2.4240  -65948.0284      0.0000      0.0000      0.0000   
       540: 2022-10-20  4:31:30.0000000    2.4241  -60173.3873      0.0000      0.0000      0.0000   
       541: 2022-10-20  4:32: 0.0000000    2.4241  -54393.9063      0.0000      0.0000      0.0000   
       542: 2022-10-20  4:32:30.0000000    2.4242  -48610.9493      0.0000      0.0000      0.0000   
       543: 2022-10-20  4:33: 0.0000000    2.4243  -42823.8107      0.0000      0.0000      0.0000   
       544: 2022-10-20  4:33:30.0000000    2.4243  -37035.3461      0.0000      0.0000      0.0000   
       545: 2022-10-20  4:34: 0.0000000    2.4244  -31253.3125      0.0000      0.0000      0.0000   
       546: 2022-10-20  4:34:30.0000000    2.4244  -25473.6667      0.0000      0.0000      0.0000   
       547: 2022-10-20  4:35: 0.0000000    2.4244  -19687.5734      0.0000      0.0000      0.0000   
       548: 2022-10-20  4:35:30.0000000    2.4243  -13900.7945      0.0000      0.0000      0.0000   
       549: 2022-10-20  4:36: 0.0000000    2.4243  -8109.3657      0.0000      0.0000      0.0000   
       550: 2022-10-20  4:36:30.0000000    2.4243  -2320.5921      0.0000      0.0000      0.0000   
       551: 2022-10-20  4:37: 0.0000000    2.4244   3466.0815      0.0000      0.0000      0.0000   
       552: 2022-10-20  4:37:30.0000000    2.4244   9257.8238      0.0000      0.0000      0.0000   
       553: 2022-10-20  4:38: 0.0000000    2.4244  15048.3279      0.0000      0.0000      0.0000   
       554: 2022-10-20  4:38:30.0000000    2.4244  20840.7329      0.0000      0.0000      0.0000   
       555: 2022-10-20  4:39: 0.0000000    2.4244  26631.6082      0.0000      0.0000      0.0000   
       556: 2022-10-20  4:39:30.0000000    2.4245  32421.6653      0.0000      0.0000      0.0000   
       557: 2022-10-20  4:40: 0.0000000    2.4246  38212.4850      0.0000      0.0000      0.0000   
       558: 2022-10-20  4:40:30.0000000    2.4248  44009.2862      0.0000      0.0000      0.0000   
       559: 2022-10-20  4:41: 0.0000000    2.4250  49801.7533      0.0000      0.0000      0.0000   
       560: 2022-10-20  4:41:30.0000000    2.4250  55592.1056      0.0000      0.0000      0.0000   
       561: 2022-10-20  4:42: 0.0000000    2.4252  61386.3012      0.0000      0.0000      0.0000   
       562: 2022-10-20  4:42:30.0000000    2.4253  67182.2618      0.0000      0.0000      0.0000   
       563: 2022-10-20  4:43: 0.0000000    2.4253  72982.1057      0.0000      0.0000      0.0000   
       564: 2022-10-20  4:43:30.0000000    2.4254  78777.8206      0.0000      0.0000      0.0000   
       565: 2022-10-20  4:44: 0.0000000    2.4255  84570.9484      0.0000      0.0000      0.0000   
       566: 2022-10-20  4:44:30.0000000    2.4256  90360.5420      0.0000      0.0000      0.0000   
       567: 2022-10-20  4:45: 0.0000000    2.4257  96149.6283      0.0000      0.0000      0.0000   
       568: 2022-10-20  4:45:30.0000000    2.4256  101938.2497      0.0000      0.0000      0.0000   
       569: 2022-10-20  4:46: 0.0000000    2.4257  107722.4603      0.0000      0.0000      0.0000   
       570: 2022-10-20  4:46:30.0000000    2.4257  113505.7617      0.0000      0.0000      0.0000   
       571: 2022-10-20  4:47: 0.0000000    2.4258  119286.5317      0.0000      0.0000      0.0000   
       572: 2022-10-20  4:47:30.0000000    2.4258  125069.4694      0.0000      0.0000      0.0000   
       573: 2022-10-20  4:48: 0.0000000    2.4259  130857.8475      0.0000      0.0000      0.0000   
       574: 2022-10-20  4:48:30.0000000    2.4259  136648.1196      0.0000      0.0000      0.0000   
       575: 2022-10-20  4:49: 0.0000000    2.4260  142438.8811      0.0000      0.0000      0.0000   
       576: 2022-10-20  4:49:30.0000000    2.4259  148225.6066      0.0000      0.0000      0.0000   
       577: 2022-10-20  4:50: 0.0010000    2.4258  154009.6359      0.0000      0.0000      0.0000   
       578: 2022-10-20  4:50:30.0010000    2.4259  159797.9752      0.0000      0.0000      0.0000   
       579: 2022-10-20  4:51: 0.0010000    2.4258  165587.8183      0.0000      0.0000      0.0000   
       580: 2022-10-20  4:51:30.0010000    2.4257  171378.3562      0.0000      0.0000      0.0000   
       581: 2022-10-20  4:52: 0.0010000    2.4257  177167.1072      0.0000      0.0000      0.0000   
       582: 2022-10-20  4:52:30.0010000    2.4257  182957.2559      0.0000      0.0000      0.0000   
       583: 2022-10-20  4:53: 0.0010000    2.4257  188745.9941      0.0000      0.0000      0.0000   
       584: 2022-10-20  4:53:30.0010000    2.4258  194531.2331      0.0000      0.0000      0.0000   
       585: 2022-10-20  4:54: 0.0010000    2.4259  200315.9552      0.0000      0.0000      0.0000   
       586: 2022-10-20  4:54:30.0010000    2.4260  206099.0082      0.0000      0.0000      0.0000   
       587: 2022-10-20  4:55: 0.0010000    2.4260  211880.8192      0.0000      0.0000      0.0000   
       588: 2022-10-20  4:55:30.0010000    2.4259  217662.9115      0.0000      0.0000      0.0000   
       589: 2022-10-20  4:56: 0.0010000    2.4259  223445.5534      0.0000      0.0000      0.0000   
       590: 2022-10-20  4:56:30.0010000    2.4261  229227.4707      0.0000      0.0000      0.0000   
       591: 2022-10-20  4:57: 0.0010000    2.4260  235007.6291      0.0000      0.0000      0.0000   
       592: 2022-10-20  4:57:30.0010000    2.4261  240788.4914      0.0000      0.0000      0.0000   
       593: 2022-10-20  4:58: 0.0010000    2.4262  246568.0128      0.0000      0.0000      0.0000   
       594: 2022-10-20  4:58:30.0010000    2.4262  252346.9677      0.0000      0.0000      0.0000   
       595: 2022-10-20  4:59: 0.0010000    2.4262  258126.0957      0.0000      0.0000      0.0000   
       596: 2022-10-20  4:59:30.0010000    2.4263  263901.4057      0.0000      0.0000      0.0000   
       597: 2022-10-20  5: 0: 0.0010000    2.4266  269675.3288      0.0000      0.0000      0.0000   
       598: 2022-10-20  5: 0:30.0010000    2.4268  275446.5410      0.0000      0.0000      0.0000   
       599: 2022-10-20  5: 1:30.0010000    2.4269  286989.1288      0.0000      0.0000      0.0000   
       600: 2022-10-20  5: 2: 0.0010000    2.4270  292753.8758      0.0000      0.0000      0.0000   
       601: 2022-10-20  5: 2:30.0010000    2.4270  298515.8462      0.0000      0.0000      0.0000   
       602: 2022-10-20  5: 3: 0.0010000    2.4273  304279.8233      0.0000      0.0000      0.0000   
       603: 2022-10-20  5: 3:30.0010000    2.4273  310044.4675      0.0000      0.0000      0.0000   
       604: 2022-10-20  5: 4: 0.0010000    2.4275  315807.1139      0.0000      0.0000      0.0000   
       605: 2022-10-20  5: 4:30.0010000    2.4279  321568.8454      0.0000      0.0000      0.0000   
       606: 2022-10-20  5: 5: 0.0010000    2.4281  327328.7357      0.0000      0.0000      0.0000   
       607: 2022-10-20  5: 5:30.0010000    2.4283  333087.2639      0.0000      0.0000      0.0000   
       608: 2022-10-20  5: 6: 0.0010000    2.4283  338844.3954      0.0000      0.0000      0.0000   
       609: 2022-10-20  5: 6:30.0010000    2.4283  344599.0025      0.0000      0.0000      0.0000   
       610: 2022-10-20  5: 7: 0.0010000    2.4283  350351.9731      0.0000      0.0000      0.0000   
       611: 2022-10-20  5: 7:30.0010000    2.4284  356103.5287      0.0000      0.0000      0.0000   
       612: 2022-10-20  5: 8: 0.0010000    2.4285  361853.7342      0.0000      0.0000      0.0000   
       613: 2022-10-20  5: 8:30.0010000    2.4288  367602.3276      0.0000      0.0000      0.0000   
       614: 2022-10-20  5: 9: 0.0010000    2.4287  373347.7884      0.0000      0.0000      0.0000   
       615: 2022-10-20  5: 9:30.0010000    2.4285  379092.4241      0.0000      0.0000      0.0000   
       616: 2022-10-20  5:10: 0.0010000    2.4283  384834.1072      0.0000      0.0000      0.0000   
       617: 2022-10-20  5:10:30.0010000    2.4282  390573.0503      0.0000      0.0000      0.0000   
       618: 2022-10-20  5:11: 0.0010000    2.4284  396310.6135      0.0000      0.0000      0.0000   
       619: 2022-10-20  5:11:30.0010000    2.4285  402046.1506      0.0000      0.0000      0.0000   
       620: 2022-10-20  5:12: 0.0010000    2.4289  407780.1534      0.0000      0.0000      0.0000   
       621: 2022-10-20  5:12:30.0010000    2.4292  413514.7949      0.0000      0.0000      0.0000   
       622: 2022-10-20  5:13: 0.0010000    2.4295  419248.1566      0.0000      0.0000      0.0000   
       623: 2022-10-20  5:13:30.0010000    2.4296  424980.3162      0.0000      0.0000      0.0000   
       624: 2022-10-20  5:14: 0.0010000    2.4297  430712.1446      0.0000      0.0000      0.0000   
       625: 2022-10-20  5:14:30.0010000    2.4295  436443.0791      0.0000      0.0000      0.0000   
       626: 2022-10-20  5:15: 0.0010000    2.4296  442172.5960      0.0000      0.0000      0.0000   
       627: 2022-10-20  5:15:30.0010000    2.4297  447900.5969      0.0000      0.0000      0.0000   
       628: 2022-10-20  5:16: 0.0020000    2.4298  453625.9929      0.0000      0.0000      0.0000   
       629: 2022-10-20  5:16:30.0020000    2.4300  459349.6063      0.0000      0.0000      0.0000   
       630: 2022-10-20  5:17: 0.0020000    2.4301  465071.1367      0.0000      0.0000      0.0000   
       631: 2022-10-20  5:17:30.0020000    2.4303  470790.5816      0.0000      0.0000      0.0000   
       632: 2022-10-20  5:18: 0.0020000    2.4304  476508.4781      0.0000      0.0000      0.0000   
       633: 2022-10-20  5:18:30.0020000    2.4304  482225.1079      0.0000      0.0000      0.0000   
       634: 2022-10-20  5:19: 0.0020000    2.4305  487940.2055      0.0000      0.0000      0.0000   
       635: 2022-10-20  5:19:30.0020000    2.4307  493654.4447      0.0000      0.0000      0.0000   
       636: 2022-10-20  5:20: 0.0020000    2.4308  499367.7980      0.0000      0.0000      0.0000   
       637: 2022-10-20  5:20:30.0020000    2.4310  505080.1352      0.0000      0.0000      0.0000   
       638: 2022-10-20  5:21: 0.0020000    2.4310  510791.0314      0.0000      0.0000      0.0000   
       639: 2022-10-20  5:21:30.0020000    2.4309  516500.6969      0.0000      0.0000      0.0000   
       640: 2022-10-20  5:22: 0.0020000    2.4309  522209.7141      0.0000      0.0000      0.0000   
       641: 2022-10-20  5:22:30.0020000    2.4308  527916.5989      0.0000      0.0000      0.0000   
       642: 2022-10-20  5:23: 0.0020000    2.4309  533622.8697      0.0000      0.0000      0.0000   
       643: 2022-10-20  5:23:30.0020000    2.4309  539327.9731      0.0000      0.0000      0.0000   
       644: 2022-10-20  5:24: 0.0020000    2.4308  545032.1549      0.0000      0.0000      0.0000   
       645: 2022-10-20  5:24:30.0020000    2.4309  550734.7077      0.0000      0.0000      0.0000   
       646: 2022-10-20  5:25: 0.0020000    2.4310  556436.3931      0.0000      0.0000      0.0000   
       647: 2022-10-20  5:25:30.0020000    2.4311  562136.3561      0.0000      0.0000      0.0000   
       648: 2022-10-20  5:26: 0.0020000    2.4311  567834.4608      0.0000      0.0000      0.0000   
       649: 2022-10-20  5:26:30.0020000    2.4313  573531.7690      0.0000      0.0000      0.0000   
       650: 2022-10-20  5:27: 0.0020000    2.4315  579226.9009      0.0000      0.0000      0.0000   
       651: 2022-10-20  5:27:30.0020000    2.4317  584921.4170      0.0000      0.0000      0.0000   
       652: 2022-10-20  5:28: 0.0020000    2.4319  590614.1530      0.0000      0.0000      0.0000   
       653: 2022-10-20  5:28:30.0020000    2.4322  596306.0953      0.0000      0.0000      0.0000   
       654: 2022-10-20  5:29: 0.0020000    2.4325  601996.5653      0.0000      0.0000      0.0000   
       655: 2022-10-20  5:29:30.0020000    2.4328  607685.5918      0.0000      0.0000      0.0000   
       656: 2022-10-20  5:30: 0.0020000    2.4330  613372.6770      0.0000      0.0000      0.0000   
       657: 2022-10-20  5:30:30.0020000    2.4334  619058.0814      0.0000      0.0000      0.0000   
       658: 2022-10-20  5:31: 0.0020000    2.4336  624741.9485      0.0000      0.0000      0.0000   
       659: 2022-10-20  5:31:30.0020000    2.4340  630424.6841      0.0000      0.0000      0.0000   
       660: 2022-10-20  5:32: 0.0020000    2.4343  636106.1950      0.0000      0.0000      0.0000   
       661: 2022-10-20  5:32:30.0020000    2.4346  641786.4131      0.0000      0.0000      0.0000   
       662: 2022-10-20  5:33: 0.0020000    2.4348  647466.4713      0.0000      0.0000      0.0000   
       663: 2022-10-20  5:33:30.0020000    2.4352  653146.2611      0.0000      0.0000      0.0000   
       664: 2022-10-20  5:34: 0.0020000    2.4356  658825.3828      0.0000      0.0000      0.0000   
       665: 2022-10-20  5:34:30.0020000    2.4360  664503.6554      0.0000      0.0000      0.0000   
       666: 2022-10-20  5:35: 0.0020000    2.4363  670181.0215      0.0000      0.0000      0.0000   
       667: 2022-10-20  5:35:30.0020000    2.4363  675857.6184      0.0000      0.0000      0.0000   
       668: 2022-10-20  5:36: 0.0020000    2.4366  681533.5301      0.0000      0.0000      0.0000   
       669: 2022-10-20  5:36:30.0020000    2.4368  687208.7653      0.0000      0.0000      0.0000   
       670: 2022-10-20  5:37: 0.0020000    2.4371  692882.7329      0.0000      0.0000      0.0000   
       671: 2022-10-20  5:37:30.0020000    2.4372  698554.6559      0.0000      0.0000      0.0000   
       672: 2022-10-20  5:38: 0.0020000    2.4371  704224.6643      0.0000      0.0000      0.0000   
       673: 2022-10-20  5:38:30.0020000    2.4372  709893.0672      0.0000      0.0000      0.0000   
       674: 2022-10-20  5:39: 0.0020000    2.4370  715558.9266      0.0000      0.0000      0.0000   
       675: 2022-10-20  5:39:30.0020000    2.4370  721222.1880      0.0000      0.0000      0.0000   
       676: 2022-10-20  5:40: 0.0020000    2.4369  726883.2498      0.0000      0.0000      0.0000   
       677: 2022-10-20  5:40:30.0020000    2.4367  732541.0540      0.0000      0.0000      0.0000   
       678: 2022-10-20  5:41: 0.0020000    2.4366  738196.1700      0.0000      0.0000      0.0000   
       679: 2022-10-20  5:41:30.0020000    2.4367  743848.2361      0.0000      0.0000      0.0000   
       680: 2022-10-20  5:42: 0.0020000    2.4367  749497.4290      0.0000      0.0000      0.0000   
       681: 2022-10-20  5:42:30.0030000    2.4369  755143.0276      0.0000      0.0000      0.0000   
       682: 2022-10-20  5:43: 0.0030000    2.4370  760784.9231      0.0000      0.0000      0.0000   
       683: 2022-10-20  5:43:30.0030000    2.4371  766423.1276      0.0000      0.0000      0.0000   
       684: 2022-10-20  5:44: 0.0030000    2.4372  772056.5969      0.0000      0.0000      0.0000   
       685: 2022-10-20  5:44:30.0030000    2.4373  777685.2085      0.0000      0.0000      0.0000   
       686: 2022-10-20  5:45: 0.0030000    2.4373  783308.3774      0.0000      0.0000      0.0000   
       687: 2022-10-20  5:45:30.0030000    2.4372  788926.7948      0.0000      0.0000      0.0000   
       688: 2022-10-20  5:46: 0.0030000    2.4371  794541.8866      0.0000      0.0000      0.0000   
       689: 2022-10-20  5:46:30.0030000    2.4370  800154.6482      0.0000      0.0000      0.0000   
       690: 2022-10-20  5:47: 0.0030000    2.4369  805764.7246      0.0000      0.0000      0.0000   
       691: 2022-10-20  5:47:30.0030000    2.4369  811372.5376      0.0000      0.0000      0.0000   
       692: 2022-10-20  5:48: 0.0030000    2.4369  816977.9038      0.0000      0.0000      0.0000   
       693: 2022-10-20  5:48:30.0030000    2.4370  822581.3491      0.0000      0.0000      0.0000   
       694: 2022-10-20  5:49: 0.0030000    2.4372  828183.5074      0.0000      0.0000      0.0000   
       695: 2022-10-20  5:49:30.0030000    2.4373  833784.6396      0.0000      0.0000      0.0000   
       696: 2022-10-20  5:50: 0.0030000    2.4373  839386.2179      0.0000      0.0000      0.0000   
       697: 2022-10-20  5:50:30.0030000    2.4374  844985.9539      0.0000      0.0000      0.0000   
       698: 2022-10-20  5:51: 0.0030000    2.4374  850585.1333      0.0000      0.0000      0.0000   
       699: 2022-10-20  5:51:30.0030000    2.4375  856183.3760      0.0000      0.0000      0.0000   
       700: 2022-10-20  5:52: 0.0030000    2.4375  861780.5139      0.0000      0.0000      0.0000   
       701: 2022-10-20  5:52:30.0030000    2.4374  867376.5946      0.0000      0.0000      0.0000   
       702: 2022-10-20  5:53: 0.0030000    2.4372  872970.7439      0.0000      0.0000      0.0000   
       703: 2022-10-20  5:53:30.0030000    2.4369  878564.0496      0.0000      0.0000      0.0000   
       704: 2022-10-20  5:54: 0.0030000    2.4369  884157.4648      0.0000      0.0000      0.0000   
       705: 2022-10-20  5:54:30.0030000    2.4368  889750.9658      0.0000      0.0000      0.0000   
       706: 2022-10-20  5:55: 0.0030000    2.4369  895344.6122      0.0000      0.0000      0.0000   
       707: 2022-10-20  5:55:30.0030000    2.4370  900938.6498      0.0000      0.0000      0.0000   
       708: 2022-10-20  5:56: 0.0030000    2.4370  906533.8691      0.0000      0.0000      0.0000   
       709: 2022-10-20  5:56:30.0030000    2.4370  912129.7187      0.0000      0.0000      0.0000   
       710: 2022-10-20  5:57: 0.0030000    2.4373  917725.4754      0.0000      0.0000      0.0000   
       711: 2022-10-20  5:57:30.0030000    2.4374  923321.5350      0.0000      0.0000      0.0000   
       712: 2022-10-20  5:58: 0.0030000    2.4373  928917.5325      0.0000      0.0000      0.0000   
       713: 2022-10-20  5:58:30.0030000    2.4374  934514.0043      0.0000      0.0000      0.0000   
       714: 2022-10-20  5:59: 0.0030000    2.4375  940110.6739      0.0000      0.0000      0.0000   
       715: 2022-10-20  5:59:30.0030000    2.4375  945707.7452      0.0000      0.0000      0.0000   
       716: 2022-10-20  6: 0: 0.0030000    2.4373  951304.7998      0.0000      0.0000      0.0000   
       717: 2022-10-20  6: 0:30.0030000    2.4372  956901.7984      0.0000      0.0000      0.0000   
       718: 2022-10-20  6: 1: 0.0030000    2.4372  962498.4351      0.0000      0.0000      0.0000   
       719: 2022-10-20  6: 1:30.0030000    2.4370  968094.5433      0.0000      0.0000      0.0000   
       720: 2022-10-20  6: 2: 0.0030000    2.4367  973689.2108      0.0000      0.0000      0.0000   
       721: 2022-10-20  6: 2:30.0030000    2.4367  979283.2837      0.0000      0.0000      0.0000   
       722: 2022-10-20  6: 3: 0.0030000    2.4369  984877.2636      0.0000      0.0000      0.0000   
       723: 2022-10-20  6: 3:30.0030000    2.4368  990469.6512      0.0000      0.0000      0.0000   
       724: 2022-10-20  6: 4: 0.0030000    2.4368  996059.8749      0.0000      0.0000      0.0000   
       725: 2022-10-20  6: 4:30.0030000    2.4367  1001648.2764      0.0000      0.0000      0.0000   
       726: 2022-10-20  6: 5: 0.0030000    2.4366  1007233.8443      0.0000      0.0000      0.0000   
       727: 2022-10-20  6: 5:30.0030000    2.4366  1012817.4433      0.0000      0.0000      0.0000   
       728: 2022-10-20  6: 6: 0.0030000    2.4367  1018398.4320      0.0000      0.0000      0.0000   
       729: 2022-10-20  6: 6:30.0030000    2.4369  1023977.3260      0.0000      0.0000      0.0000   
       730: 2022-10-20  6: 7: 0.0030000    2.4369  1029552.9096      0.0000      0.0000      0.0000   
       731: 2022-10-20  6: 7:30.0030000    2.4366  1035125.4979      0.0000      0.0000      0.0000   
       732: 2022-10-20  6: 8: 0.0030000    2.4368  1040694.3814      0.0000      0.0000      0.0000   
       733: 2022-10-20  6: 8:30.0030000    2.4367  1046260.4258      0.0000      0.0000      0.0000   
       734: 2022-10-20  6: 9: 0.0030000    2.4367  1051823.9674      0.0000      0.0000      0.0000   
       735: 2022-10-20  6: 9:30.0040000    2.4365  1057384.9508      0.0000      0.0000      0.0000   
       736: 2022-10-20  6:10: 0.0040000    2.4368  1062942.8096      0.0000      0.0000      0.0000   
       737: 2022-10-20  6:10:30.0040000    2.4369  1068498.9766      0.0000      0.0000      0.0000   
       738: 2022-10-20  6:11: 0.0040000    2.4373  1074053.3543      0.0000      0.0000      0.0000   
       739: 2022-10-20  6:11:30.0040000    2.4371  1079607.1574      0.0000      0.0000      0.0000   
       740: 2022-10-20  6:12: 0.0040000    2.4372  1085159.5204      0.0000      0.0000      0.0000   
       741: 2022-10-20  6:12:30.0040000    2.4372  1090710.9330      0.0000      0.0000      0.0000   
       742: 2022-10-20  6:13: 0.0040000    2.4371  1096261.1522      0.0000      0.0000      0.0000   
       743: 2022-10-20  6:13:30.0040000    2.4369  1101810.6190      0.0000      0.0000      0.0000   
       744: 2022-10-20  6:14: 0.0040000    2.4370  1107358.3649      0.0000      0.0000      0.0000   
       745: 2022-10-20  6:14:30.0040000    2.4373  1112903.5531      0.0000      0.0000      0.0000   
       746: 2022-10-20  6:15: 0.0040000    2.4375  1118447.9576      0.0000      0.0000      0.0000   
       747: 2022-10-20  6:15:30.0040000    2.4376  1123991.0697      0.0000      0.0000      0.0000   
       748: 2022-10-20  6:16: 0.0040000    2.4379  1129533.9123      0.0000      0.0000      0.0000   
       749: 2022-10-20  6:16:30.0040000    2.4380  1135076.5346      0.0000      0.0000      0.0000   
       750: 2022-10-20  6:17: 0.0040000    2.4382  1140617.7271      0.0000      0.0000      0.0000   
       751: 2022-10-20  6:17:30.0040000    2.4383  1146157.4771      0.0000      0.0000      0.0000   
       752: 2022-10-20  6:18: 0.0040000    2.4384  1151696.9217      0.0000      0.0000      0.0000   
       753: 2022-10-20  6:18:30.0040000    2.4384  1157236.8115      0.0000      0.0000      0.0000   
       754: 2022-10-20  6:19: 0.0040000    2.4384  1162776.5336      0.0000      0.0000      0.0000   
       755: 2022-10-20  6:19:30.0040000    2.4384  1168316.6544      0.0000      0.0000      0.0000   
       756: 2022-10-20  6:20: 0.0040000    2.4387  1173856.4948      0.0000      0.0000      0.0000   
       757: 2022-10-20  6:20:30.0040000    2.4388  1179395.6328      0.0000      0.0000      0.0000   
       758: 2022-10-20  6:21: 0.0040000    2.4390  1184933.3342      0.0000      0.0000      0.0000   
       759: 2022-10-20  6:21:30.0040000    2.4392  1190471.0481      0.0000      0.0000      0.0000   
       760: 2022-10-20  6:22: 0.0040000    2.4396  1196010.0856      0.0000      0.0000      0.0000   
       761: 2022-10-20  6:22:30.0040000    2.4399  1201549.9862      0.0000      0.0000      0.0000   
       762: 2022-10-20  6:23: 0.0040000    2.4401  1207090.8811      0.0000      0.0000      0.0000   
       763: 2022-10-20  6:23:30.0040000    2.4402  1212631.7185      0.0000      0.0000      0.0000   
       764: 2022-10-20  6:24: 0.0040000    2.4403  1218173.2511      0.0000      0.0000      0.0000   
       765: 2022-10-20  6:24:30.0040000    2.4404  1223714.8019      0.0000      0.0000      0.0000   
       766: 2022-10-20  6:25: 0.0040000    2.4406  1229253.4327      0.0000      0.0000      0.0000   
       767: 2022-10-20  6:25:30.0040000    2.4408  1234789.7918      0.0000      0.0000      0.0000   
       768: 2022-10-20  6:26: 0.0040000    2.4409  1240324.7872      0.0000      0.0000      0.0000   
       769: 2022-10-20  6:26:30.0040000    2.4408  1245857.7482      0.0000      0.0000      0.0000   
       770: 2022-10-20  6:27: 0.0040000    2.4408  1251390.2673      0.0000      0.0000      0.0000   
       771: 2022-10-20  6:27:30.0040000    2.4408  1256922.2011      0.0000      0.0000      0.0000   
       772: 2022-10-20  6:28: 0.0040000    2.4407  1262452.4416      0.0000      0.0000      0.0000   
       773: 2022-10-20  6:28:30.0040000    2.4407  1267982.2779      0.0000      0.0000      0.0000   
       774: 2022-10-20  6:29: 0.0040000    2.4408  1273510.5073      0.0000      0.0000      0.0000   
       775: 2022-10-20  6:29:30.0040000    2.4410  1279038.1555      0.0000      0.0000      0.0000   
       776: 2022-10-20  6:30: 0.0040000    2.4411  1284565.7628      0.0000      0.0000      0.0000   
       777: 2022-10-20  6:30:30.0040000    2.4412  1290093.2789      0.0000      0.0000      0.0000   
       778: 2022-10-20  6:31: 0.0040000    2.4413  1295621.5320      0.0000      0.0000      0.0000   
       779: 2022-10-20  6:31:30.0040000    2.4412  1301147.4842      0.0000      0.0000      0.0000   
       780: 2022-10-20  6:32: 0.0040000    2.4412  1306671.9997      0.0000      0.0000      0.0000   
       781: 2022-10-20  6:32:30.0040000    2.4412  1312201.3621      0.0000      0.0000      0.0000   
       782: 2022-10-20  6:33: 0.0040000    2.4411  1317730.3247      0.0000      0.0000      0.0000   
       783: 2022-10-20  6:33:30.0040000    2.4410  1323258.6011      0.0000      0.0000      0.0000   
       784: 2022-10-20  6:34: 0.0040000    2.4409  1328785.9895      0.0000      0.0000      0.0000   
       785: 2022-10-20  6:34:30.0040000    2.4408  1334313.1619      0.0000      0.0000      0.0000   
       786: 2022-10-20  6:35: 0.0040000    2.4407  1339840.4336      0.0000      0.0000      0.0000   
       787: 2022-10-20  6:35:30.0040000    2.4407  1345367.9750      0.0000      0.0000      0.0000   
       788: 2022-10-20  6:36: 0.0040000    2.4407  1350896.8793      0.0000      0.0000      0.0000   
       789: 2022-10-20  6:36:30.0050000    2.4407  1356424.9982      0.0000      0.0000      0.0000   
       790: 2022-10-20  6:37: 0.0050000    2.4407  1361953.5545      0.0000      0.0000      0.0000   
       791: 2022-10-20  6:37:30.0050000    2.4407  1367481.5021      0.0000      0.0000      0.0000   
       792: 2022-10-20  6:38: 0.0050000    2.4407  1373009.1727      0.0000      0.0000      0.0000   
       793: 2022-10-20  6:38:30.0050000    2.4407  1378535.9905      0.0000      0.0000      0.0000   
       794: 2022-10-20  6:39: 0.0050000    2.4407  1384062.9368      0.0000      0.0000      0.0000   
       795: 2022-10-20  6:39:30.0050000    2.4407  1389587.7562      0.0000      0.0000      0.0000   
       796: 2022-10-20  6:40: 0.0050000    2.4407  1395111.2017      0.0000      0.0000      0.0000   
       797: 2022-10-20  6:40:30.0050000    2.4406  1400630.8273      0.0000      0.0000      0.0000   
       798: 2022-10-20  6:41: 0.0050000    2.4406  1406148.1731      0.0000      0.0000      0.0000   
       799: 2022-10-20  6:41:30.0050000    2.4406  1411662.0128      0.0000      0.0000      0.0000   
       800: 2022-10-20  6:42: 0.0050000    2.4406  1417172.2155      0.0000      0.0000      0.0000   
       801: 2022-10-20  6:42:30.0050000    2.4406  1422679.1883      0.0000      0.0000      0.0000   
