     epoch             Observation time    num_of_sats         spp_x(m)         spp_y(m)         spp_z(m)         ppp_x(m)         ppp_y(m)         ppp_z(m)       sigam_x(m)       sigam_y(m)       sigam_z(m)
       377: 2022-10-22  3:10:29.9980000              8      969180.8895     5628260.3835     2830346.9891      969180.9182     5628262.5405     2830348.2245       0.00149281       0.00155403       0.00097558 
       378: 2022-10-22  3:10:59.9980000              8      969180.8895     5628260.3835     2830346.9891      969180.9183     5628262.5403     2830348.2245       0.00149193       0.00155169       0.00097444 
       379: 2022-10-22  3:11:29.9980000              8      969180.8895     5628260.3835     2830346.9891      969180.9185     5628262.5401     2830348.2243       0.00149104       0.00154939       0.00097331 
       380: 2022-10-22  3:11:59.9980000              8      969180.8895     5628260.3835     2830346.9891      969180.9186     5628262.5399     2830348.2243       0.00149014       0.00154713       0.00097220 
       381: 2022-10-22  3:12:29.9980000              8      969180.8895     5628260.3835     2830346.9891      969180.9187     5628262.5398     2830348.2243       0.00148925       0.00154492       0.00097111 
       382: 2022-10-22  3:12:59.9980000              8      969180.8895     5628260.3835     2830346.9891      969180.9186     5628262.5398     2830348.2243       0.00148834       0.00154275       0.00097004 
       383: 2022-10-22  3:13:29.9980000              8      969180.8895     5628260.3835     2830346.9891      969180.9185     5628262.5398     2830348.2244       0.00148743       0.00154062       0.00096899 
       384: 2022-10-22  3:13:59.9980000              8      969180.8895     5628260.3835     2830346.9891      969180.9186     5628262.5397     2830348.2244       0.00148651       0.00153854       0.00096795 
       385: 2022-10-22  3:14:29.9980000              8      969180.8895     5628260.3835     2830346.9891      969180.9187     5628262.5395     2830348.2243       0.00148558       0.00153650       0.00096693 
       386: 2022-10-22  3:14:59.9980000              8      969180.8895     5628260.3835     2830346.9891      969180.9186     5628262.5395     2830348.2244       0.00148463       0.00153450       0.00096593 
       387: 2022-10-22  3:15:29.9980000              8      969180.8895     5628260.3835     2830346.9891      969180.9186     5628262.5394     2830348.2244       0.00148367       0.00153254       0.00096494 
       388: 2022-10-22  3:15:59.9980000              8      969180.8895     5628260.3835     2830346.9891      969180.9186     5628262.5393     2830348.2244       0.00148270       0.00153063       0.00096397 
       389: 2022-10-22  3:16:29.9980000              8      969180.8895     5628260.3835     2830346.9891      969180.9187     5628262.5392     2830348.2243       0.00148172       0.00152875       0.00096302 
       390: 2022-10-22  3:16:59.9980000              8      969180.8895     5628260.3835     2830346.9891      969180.9187     5628262.5390     2830348.2243       0.00148072       0.00152691       0.00096209 
       391: 2022-10-22  3:17:29.9980000              8      969180.8895     5628260.3835     2830346.9891      969180.9188     5628262.5389     2830348.2243       0.00147970       0.00152510       0.00096117 
       392: 2022-10-22  3:17:59.9980000              8      969180.8895     5628260.3835     2830346.9891      969180.9187     5628262.5388     2830348.2243       0.00147866       0.00152334       0.00096026 
       393: 2022-10-22  3:18:29.9980000              8      969180.8895     5628260.3835     2830346.9891      969180.9188     5628262.5387     2830348.2243       0.00147760       0.00152161       0.00095938 
       394: 2022-10-22  3:18:59.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9188     5628262.5387     2830348.2242       0.00147652       0.00151991       0.00095850 
       395: 2022-10-22  3:19:29.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9189     5628262.5386     2830348.2242       0.00147542       0.00151824       0.00095765 
       396: 2022-10-22  3:19:59.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9189     5628262.5386     2830348.2242       0.00147430       0.00151661       0.00095680 
       397: 2022-10-22  3:20:29.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9188     5628262.5387     2830348.2243       0.00147316       0.00151501       0.00095597 
       398: 2022-10-22  3:20:59.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9188     5628262.5386     2830348.2243       0.00147199       0.00151344       0.00095516 
       399: 2022-10-22  3:21:29.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9187     5628262.5385     2830348.2243       0.00147079       0.00151190       0.00095435 
       400: 2022-10-22  3:21:59.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9186     5628262.5384     2830348.2244       0.00146957       0.00151039       0.00095356 
       401: 2022-10-22  3:22:29.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9187     5628262.5382     2830348.2243       0.00146832       0.00150890       0.00095278 
       402: 2022-10-22  3:22:59.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9188     5628262.5381     2830348.2242       0.00146705       0.00150744       0.00095202 
       403: 2022-10-22  3:23:29.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9188     5628262.5379     2830348.2242       0.00146575       0.00150601       0.00095126 
       404: 2022-10-22  3:23:59.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9188     5628262.5379     2830348.2242       0.00146441       0.00150459       0.00095051 
       405: 2022-10-22  3:24:29.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9188     5628262.5377     2830348.2242       0.00146305       0.00150320       0.00094978 
       406: 2022-10-22  3:24:59.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9189     5628262.5375     2830348.2241       0.00146166       0.00150183       0.00094905 
       407: 2022-10-22  3:25:29.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9188     5628262.5375     2830348.2242       0.00146024       0.00150048       0.00094833 
       408: 2022-10-22  3:25:59.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9188     5628262.5374     2830348.2242       0.00145878       0.00149915       0.00094762 
       409: 2022-10-22  3:26:29.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9188     5628262.5373     2830348.2242       0.00145729       0.00149783       0.00094692 
       410: 2022-10-22  3:26:59.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9188     5628262.5373     2830348.2242       0.00145577       0.00149653       0.00094623 
       411: 2022-10-22  3:27:29.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9189     5628262.5372     2830348.2243       0.00145422       0.00149524       0.00094554 
       412: 2022-10-22  3:27:59.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9190     5628262.5370     2830348.2242       0.00145263       0.00149397       0.00094486 
       413: 2022-10-22  3:28:29.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9190     5628262.5368     2830348.2242       0.00145101       0.00149271       0.00094418 
       414: 2022-10-22  3:28:59.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9191     5628262.5366     2830348.2241       0.00144935       0.00149146       0.00094351 
       415: 2022-10-22  3:29:29.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9192     5628262.5365     2830348.2241       0.00144766       0.00149022       0.00094284 
       416: 2022-10-22  3:29:59.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9191     5628262.5364     2830348.2241       0.00144593       0.00148899       0.00094217 
       417: 2022-10-22  3:30:29.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9191     5628262.5363     2830348.2241       0.00144417       0.00148777       0.00094151 
       418: 2022-10-22  3:30:59.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9192     5628262.5364     2830348.2241       0.00144237       0.00148655       0.00094085 
       419: 2022-10-22  3:31:29.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9193     5628262.5363     2830348.2241       0.00144053       0.00148534       0.00094019 
       420: 2022-10-22  3:31:59.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9193     5628262.5362     2830348.2241       0.00143866       0.00148413       0.00093953 
       421: 2022-10-22  3:32:29.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9193     5628262.5362     2830348.2241       0.00143675       0.00148292       0.00093888 
       422: 2022-10-22  3:32:59.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9194     5628262.5362     2830348.2242       0.00143480       0.00148172       0.00093822 
       423: 2022-10-22  3:33:29.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9197     5628262.5361     2830348.2241       0.00143281       0.00148052       0.00093756 
       424: 2022-10-22  3:33:59.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9197     5628262.5361     2830348.2241       0.00143079       0.00147931       0.00093690 
       425: 2022-10-22  3:34:29.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9197     5628262.5361     2830348.2241       0.00142872       0.00147811       0.00093624 
       426: 2022-10-22  3:34:59.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9196     5628262.5360     2830348.2241       0.00142662       0.00147690       0.00093557 
       427: 2022-10-22  3:35:29.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9196     5628262.5359     2830348.2241       0.00142448       0.00147569       0.00093491 
       428: 2022-10-22  3:35:59.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9195     5628262.5358     2830348.2241       0.00142230       0.00147448       0.00093423 
       429: 2022-10-22  3:36:29.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9195     5628262.5358     2830348.2241       0.00142009       0.00147326       0.00093356 
       430: 2022-10-22  3:36:59.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9198     5628262.5358     2830348.2240       0.00141783       0.00147203       0.00093288 
       431: 2022-10-22  3:37:29.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9199     5628262.5357     2830348.2240       0.00141553       0.00147080       0.00093219 
       432: 2022-10-22  3:37:59.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9199     5628262.5357     2830348.2240       0.00141320       0.00146956       0.00093150 
       433: 2022-10-22  3:38:29.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9199     5628262.5357     2830348.2239       0.00141083       0.00146831       0.00093080 
       434: 2022-10-22  3:38:59.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9200     5628262.5356     2830348.2239       0.00140841       0.00146705       0.00093010 
       435: 2022-10-22  3:39:29.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9200     5628262.5354     2830348.2238       0.00140596       0.00146578       0.00092938 
       436: 2022-10-22  3:39:59.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9200     5628262.5353     2830348.2237       0.00140347       0.00146450       0.00092866 
       437: 2022-10-22  3:40:29.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9201     5628262.5351     2830348.2236       0.00140094       0.00146321       0.00092793 
       438: 2022-10-22  3:40:59.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9202     5628262.5350     2830348.2236       0.00139837       0.00146190       0.00092719 
       439: 2022-10-22  3:41:29.9990000              8      969180.8895     5628260.3835     2830346.9891      969180.9202     5628262.5350     2830348.2236       0.00139577       0.00146058       0.00092644 
       440: 2022-10-22  3:41:59.9990000              7      969180.8895     5628260.3835     2830346.9891      969180.9203     5628262.5350     2830348.2236       0.00139314       0.00145931       0.00092575 
       441: 2022-10-22  3:42:29.9990000              7      969180.8895     5628260.3835     2830346.9891      969180.9203     5628262.5350     2830348.2236       0.00139047       0.00145802       0.00092504 
       442: 2022-10-22  3:42:59.9990000              7      969180.8895     5628260.3835     2830346.9891      969180.9204     5628262.5349     2830348.2236       0.00138776       0.00145671       0.00092432 
       443: 2022-10-22  3:43:29.9990000              7      969180.8895     5628260.3835     2830346.9891      969180.9205     5628262.5349     2830348.2236       0.00138502       0.00145538       0.00092358 
       444: 2022-10-22  3:43:59.9990000              7      969180.8895     5628260.3835     2830346.9891      969180.9205     5628262.5349     2830348.2236       0.00138224       0.00145403       0.00092284 
       445: 2022-10-22  3:44:30.0000000              7      969180.8895     5628260.3835     2830346.9891      969180.9206     5628262.5350     2830348.2236       0.00137942       0.00145267       0.00092208 
       446: 2022-10-22  3:45: 0.0000000              7      969180.8895     5628260.3835     2830346.9891      969180.9206     5628262.5349     2830348.2236       0.00137656       0.00145129       0.00092130 
       447: 2022-10-22  3:45:30.0000000              7      969180.8895     5628260.3835     2830346.9891      969180.9206     5628262.5348     2830348.2236       0.00137367       0.00144989       0.00092051 
       448: 2022-10-22  3:46: 0.0000000              7      969180.8895     5628260.3835     2830346.9891      969180.9205     5628262.5347     2830348.2235       0.00137073       0.00144847       0.00091970 
       449: 2022-10-22  3:46:30.0000000              7      969180.8895     5628260.3835     2830346.9891      969180.9205     5628262.5346     2830348.2234       0.00136776       0.00144703       0.00091888 
       450: 2022-10-22  3:47: 0.0000000              7      969180.8895     5628260.3835     2830346.9891      969180.9207     5628262.5346     2830348.2233       0.00136476       0.00144556       0.00091804 
       451: 2022-10-22  3:47:30.0000000              7      969180.8895     5628260.3835     2830346.9891      969180.9209     5628262.5346     2830348.2232       0.00136172       0.00144408       0.00091718 
       452: 2022-10-22  3:48: 0.0000000              7      969180.8895     5628260.3835     2830346.9891      969180.9210     5628262.5346     2830348.2232       0.00135864       0.00144258       0.00091631 
       453: 2022-10-22  3:48:30.0000000              7      969180.8895     5628260.3835     2830346.9891      969180.9211     5628262.5347     2830348.2232       0.00135553       0.00144106       0.00091542 
       454: 2022-10-22  3:49: 0.0000000              7      969180.8895     5628260.3835     2830346.9891      969180.9212     5628262.5348     2830348.2231       0.00135238       0.00143952       0.00091451 
       455: 2022-10-22  3:49:30.0000000              7      969180.8895     5628260.3835     2830346.9891      969180.9213     5628262.5348     2830348.2231       0.00134920       0.00143795       0.00091358 
       456: 2022-10-22  3:50: 0.0000000              6      969180.8895     5628260.3835     2830346.9891      969180.9216     5628262.5349     2830348.2231       0.00134599       0.00143746       0.00091294 
       457: 2022-10-22  3:50:30.0000000              7      969180.8895     5628260.3835     2830346.9891      969180.9218     5628262.5349     2830348.2231       0.00134274       0.00143697       0.00091229 
       458: 2022-10-22  3:51: 0.0000000              7      969180.8895     5628260.3835     2830346.9891      969180.9218     5628262.5348     2830348.2230       0.00133947       0.00143647       0.00091163 
       459: 2022-10-22  3:51:30.0000000              6      969180.8895     5628260.3835     2830346.9891      969180.9220     5628262.5348     2830348.2229       0.00133616       0.00143598       0.00091096 
       460: 2022-10-22  3:52: 0.0000000              7      969180.8895     5628260.3835     2830346.9891      969180.9221     5628262.5348     2830348.2229       0.00133282       0.00143548       0.00091029 
       461: 2022-10-22  3:52:30.0000000              6      969180.8895     5628260.3835     2830346.9891      969180.9221     5628262.5347     2830348.2229       0.00132945       0.00143499       0.00090960 
       462: 2022-10-22  3:53: 0.0000000              7      969180.8895     5628260.3835     2830346.9891      969180.9222     5628262.5348     2830348.2229       0.00132604       0.00143449       0.00090891 
       463: 2022-10-22  3:53:30.0000000              6      969180.8895     5628260.3835     2830346.9891      969180.9226     5628262.5348     2830348.2229       0.00132261       0.00143399       0.00090820 
       464: 2022-10-22  3:54: 0.0000000              7      969180.8895     5628260.3835     2830346.9891      969180.9228     5628262.5349     2830348.2228       0.00131915       0.00143349       0.00090749 
       465: 2022-10-22  3:54:30.0000000              6      969180.8895     5628260.3835     2830346.9891      969180.9228     5628262.5348     2830348.2228       0.00131565       0.00143298       0.00090676 
       466: 2022-10-22  3:55: 0.0000000              7      969180.8895     5628260.3835     2830346.9891      969180.9229     5628262.5348     2830348.2227       0.00131213       0.00143247       0.00090603 
       467: 2022-10-22  3:55:30.0000000              6      969180.8895     5628260.3835     2830346.9891      969180.9230     5628262.5348     2830348.2227       0.00130858       0.00143195       0.00090528 
       468: 2022-10-22  3:56: 0.0000000              7      969180.8895     5628260.3835     2830346.9891      969180.9231     5628262.5349     2830348.2228       0.00130500       0.00143143       0.00090452 
       469: 2022-10-22  3:56:30.0000000              6      969180.8895     5628260.3835     2830346.9891      969180.9232     5628262.5350     2830348.2228       0.00130140       0.00143091       0.00090376 
       470: 2022-10-22  3:57: 0.0000000              7      969180.8895     5628260.3835     2830346.9891      969180.9232     5628262.5350     2830348.2228       0.00129777       0.00143037       0.00090298 
       471: 2022-10-22  3:57:30.0000000              6      969180.8895     5628260.3835     2830346.9891      969180.9233     5628262.5350     2830348.2228       0.00129411       0.00142984       0.00090219 
       472: 2022-10-22  3:58: 0.0000000              7      969180.8895     5628260.3835     2830346.9891      969180.9234     5628262.5350     2830348.2228       0.00129043       0.00142929       0.00090138 
       473: 2022-10-22  3:58:30.0000000              6      969180.8895     5628260.3835     2830346.9891      969180.9236     5628262.5350     2830348.2228       0.00128672       0.00142874       0.00090057 
       474: 2022-10-22  3:59: 0.0000000              7      969180.8895     5628260.3835     2830346.9891      969180.9238     5628262.5350     2830348.2228       0.00128299       0.00142818       0.00089974 
       475: 2022-10-22  3:59:30.0000000              6      969180.8895     5628260.3835     2830346.9891      969180.9242     5628262.5351     2830348.2229       0.00127924       0.00142762       0.00089890 
       476: 2022-10-22  4: 0: 0.0000000              7      969180.8895     5628260.3835     2830346.9891      969180.9244     5628262.5351     2830348.2229       0.00127547       0.00142704       0.00089805 
       477: 2022-10-22  4: 0:30.0000000              6      969180.8895     5628260.3835     2830346.9891      969180.9246     5628262.5351     2830348.2228       0.00127168       0.00142646       0.00089719 
       478: 2022-10-22  4: 1: 0.0000000              6      969180.8895     5628260.3835     2830346.9891      969180.9247     5628262.5351     2830348.2228       0.00126786       0.00142587       0.00089631 
       479: 2022-10-22  4: 1:30.0000000              6      969180.8895     5628260.3835     2830346.9891      969180.9249     5628262.5351     2830348.2228       0.00126403       0.00142528       0.00089542 
       480: 2022-10-22  4: 2: 0.0000000              6      969180.8895     5628260.3835     2830346.9891      969180.9250     5628262.5352     2830348.2229       0.00126018       0.00142467       0.00089451 
       481: 2022-10-22  4: 2:30.0000000              6      969180.8895     5628260.3835     2830346.9891      969180.9253     5628262.5353     2830348.2230       0.00125630       0.00142405       0.00089360 
       482: 2022-10-22  4: 3: 0.0000000              6      969180.8895     5628260.3835     2830346.9891      969180.9257     5628262.5354     2830348.2229       0.00125242       0.00142343       0.00089267 
       483: 2022-10-22  4: 3:30.0000000              6      969180.8895     5628260.3835     2830346.9891      969180.9260     5628262.5353     2830348.2229       0.00124851       0.00142279       0.00089172 
       484: 2022-10-22  4: 4: 0.0000000              6      969180.8895     5628260.3835     2830346.9891      969180.9263     5628262.5353     2830348.2228       0.00124459       0.00142215       0.00089076 
       485: 2022-10-22  4: 4:30.0000000              6      969180.8895     5628260.3835     2830346.9891      969180.9264     5628262.5353     2830348.2227       0.00124065       0.00142149       0.00088979 
       486: 2022-10-22  4: 5: 0.0000000              6      969180.8895     5628260.3835     2830346.9891      969180.9266     5628262.5353     2830348.2227       0.00123670       0.00142083       0.00088880 
       487: 2022-10-22  4: 5:30.0000000              6      969180.8895     5628260.3835     2830346.9891      969180.9270     5628262.5354     2830348.2227       0.00123274       0.00142015       0.00088780 
       488: 2022-10-22  4: 6: 0.0000000              6      969180.8895     5628260.3835     2830346.9891      969180.9272     5628262.5355     2830348.2227       0.00122876       0.00141947       0.00088679 
       489: 2022-10-22  4: 6:30.0000000              6      969180.8895     5628260.3835     2830346.9891      969180.9275     5628262.5355     2830348.2226       0.00122477       0.00141877       0.00088576 
       490: 2022-10-22  4: 7: 0.0000000              6      969180.8895     5628260.3835     2830346.9891      969180.9278     5628262.5354     2830348.2225       0.00122077       0.00141807       0.00088472 
       491: 2022-10-22  4: 7:30.0000000              6      969180.8895     5628260.3835     2830346.9891      969180.9282     5628262.5354     2830348.2223       0.00121676       0.00141735       0.00088366 
       492: 2022-10-22  4: 8: 0.0000000              6      969180.8895     5628260.3835     2830346.9891      969180.9284     5628262.5354     2830348.2222       0.00121274       0.00141662       0.00088259 
       493: 2022-10-22  4: 8:30.0000000              6      969180.8895     5628260.3835     2830346.9891      969180.9286     5628262.5354     2830348.2222       0.00120872       0.00141588       0.00088151 
       494: 2022-10-22  4: 9: 0.0000000              6      969180.8895     5628260.3835     2830346.9891      969180.9288     5628262.5353     2830348.2220       0.00120468       0.00141513       0.00088041 
       495: 2022-10-22  4: 9:30.0000000              6      969180.8895     5628260.3835     2830346.9891      969180.9289     5628262.5352     2830348.2219       0.00120063       0.00141437       0.00087929 
       496: 2022-10-22  4:10: 0.0000000              6      969180.8895     5628260.3835     2830346.9891      969180.9291     5628262.5352     2830348.2218       0.00119658       0.00141360       0.00087816 
       497: 2022-10-22  4:10:30.0010000              6      969180.8895     5628260.3835     2830346.9891      969180.9293     5628262.5351     2830348.2217       0.00119253       0.00141282       0.00087702 
       498: 2022-10-22  4:11: 0.0010000              6      969180.8895     5628260.3835     2830346.9891      969180.9294     5628262.5351     2830348.2216       0.00118846       0.00141202       0.00087586 
       499: 2022-10-22  4:11:30.0010000              6      969180.8895     5628260.3835     2830346.9891      969180.9297     5628262.5351     2830348.2215       0.00118440       0.00141121       0.00087469 
       500: 2022-10-22  4:12: 0.0010000              6      969180.8895     5628260.3835     2830346.9891      969180.9299     5628262.5350     2830348.2214       0.00118033       0.00141040       0.00087351 
       501: 2022-10-22  4:12:30.0010000              6      969180.8895     5628260.3835     2830346.9891      969180.9303     5628262.5351     2830348.2214       0.00117625       0.00140957       0.00087231 
       502: 2022-10-22  4:13: 0.0010000              6      969180.8895     5628260.3835     2830346.9891      969180.9303     5628262.5351     2830348.2214       0.00117218       0.00140873       0.00087109 
       503: 2022-10-22  4:13:30.0010000              6      969180.8895     5628260.3835     2830346.9891      969180.9304     5628262.5350     2830348.2213       0.00116810       0.00140788       0.00086987 
       504: 2022-10-22  4:14: 0.0010000              6      969180.8895     5628260.3835     2830346.9891      969180.9306     5628262.5350     2830348.2212       0.00116402       0.00140701       0.00086862 
       505: 2022-10-22  4:14:30.0010000              6      969180.8895     5628260.3835     2830346.9891      969180.9309     5628262.5350     2830348.2211       0.00115994       0.00140614       0.00086737 
       506: 2022-10-22  4:15: 0.0010000              6      969180.8895     5628260.3835     2830346.9891      969180.9312     5628262.5349     2830348.2209       0.00115587       0.00140525       0.00086610 
       507: 2022-10-22  4:15:30.0010000              6      969180.8895     5628260.3835     2830346.9891      969180.9314     5628262.5349     2830348.2208       0.00115179       0.00140436       0.00086482 
       508: 2022-10-22  4:16: 0.0010000              6      969180.8895     5628260.3835     2830346.9891      969180.9317     5628262.5349     2830348.2208       0.00114771       0.00140345       0.00086352 
       509: 2022-10-22  4:16:30.0010000              6      969180.8895     5628260.3835     2830346.9891      969180.9320     5628262.5350     2830348.2208       0.00114364       0.00140253       0.00086221 
       510: 2022-10-22  4:17: 0.0010000              6      969180.8895     5628260.3835     2830346.9891      969180.9323     5628262.5350     2830348.2207       0.00113957       0.00140160       0.00086089 
       511: 2022-10-22  4:17:30.0010000              6      969180.8895     5628260.3835     2830346.9891      969180.9324     5628262.5350     2830348.2206       0.00113551       0.00140066       0.00085956 
       512: 2022-10-22  4:18: 0.0010000              6      969180.8895     5628260.3835     2830346.9891      969180.9328     5628262.5351     2830348.2206       0.00113144       0.00139971       0.00085821 
       513: 2022-10-22  4:18:30.0010000              6      969180.8895     5628260.3835     2830346.9891      969180.9332     5628262.5351     2830348.2205       0.00112739       0.00139875       0.00085685 
       514: 2022-10-22  4:19: 0.0010000              6      969180.8895     5628260.3835     2830346.9891      969180.9334     5628262.5352     2830348.2205       0.00112334       0.00139778       0.00085548 
       515: 2022-10-22  4:19:30.0010000              6      969180.8895     5628260.3835     2830346.9891      969180.9338     5628262.5352     2830348.2205       0.00111929       0.00139680       0.00085409 
       516: 2022-10-22  4:20: 0.0010000              6      969180.8895     5628260.3835     2830346.9891      969180.9341     5628262.5353     2830348.2205       0.00111526       0.00139581       0.00085270 
       517: 2022-10-22  4:20:30.0010000              6      969180.8895     5628260.3835     2830346.9891      969180.9345     5628262.5354     2830348.2206       0.00111122       0.00139481       0.00085129 
       518: 2022-10-22  4:21: 0.0010000              6      969180.8895     5628260.3835     2830346.9891      969180.9348     5628262.5355     2830348.2206       0.00110720       0.00139380       0.00084987 
       519: 2022-10-22  4:21:30.0010000              6      969180.8895     5628260.3835     2830346.9891      969180.9353     5628262.5357     2830348.2207       0.00110319       0.00139278       0.00084844 
       520: 2022-10-22  4:22: 0.0010000              6      969180.8895     5628260.3835     2830346.9891      969180.9357     5628262.5358     2830348.2207       0.00109918       0.00139175       0.00084700 
       521: 2022-10-22  4:22:30.0010000              6      969180.8895     5628260.3835     2830346.9891      969180.9361     5628262.5359     2830348.2208       0.00109519       0.00139071       0.00084555 
       522: 2022-10-22  4:23: 0.0010000              6      969180.8895     5628260.3835     2830346.9891      969180.9364     5628262.5359     2830348.2207       0.00109120       0.00138966       0.00084408 
       523: 2022-10-22  4:23:30.0010000              6      969180.8895     5628260.3835     2830346.9891      969180.9367     5628262.5359     2830348.2206       0.00108723       0.00138860       0.00084261 
       524: 2022-10-22  4:24: 0.0010000              6      969180.8895     5628260.3835     2830346.9891      969180.9371     5628262.5359     2830348.2206       0.00108326       0.00138754       0.00084113 
       525: 2022-10-22  4:24:30.0010000              6      969180.8895     5628260.3835     2830346.9891      969180.9375     5628262.5360     2830348.2206       0.00107931       0.00138646       0.00083964 
       526: 2022-10-22  4:25: 0.0010000              6      969180.8895     5628260.3835     2830346.9891      969180.9378     5628262.5360     2830348.2205       0.00107537       0.00138538       0.00083814 
       527: 2022-10-22  4:25:30.0010000              6      969180.8895     5628260.3835     2830346.9891      969180.9382     5628262.5361     2830348.2205       0.00107144       0.00138429       0.00083663 
       528: 2022-10-22  4:26: 0.0010000              6      969180.8895     5628260.3835     2830346.9891      969180.9386     5628262.5362     2830348.2205       0.00106752       0.00138320       0.00083511 
       529: 2022-10-22  4:26:30.0010000              6      969180.8895     5628260.3835     2830346.9891      969180.9390     5628262.5363     2830348.2206       0.00106362       0.00138209       0.00083359 
       530: 2022-10-22  4:27: 0.0010000              6      969180.8895     5628260.3835     2830346.9891      969180.9393     5628262.5364     2830348.2206       0.00105973       0.00138098       0.00083206 
       531: 2022-10-22  4:27:30.0010000              6      969180.8895     5628260.3835     2830346.9891      969180.9395     5628262.5365     2830348.2206       0.00105586       0.00137986       0.00083052 
       532: 2022-10-22  4:28: 0.0010000              6      969180.8895     5628260.3835     2830346.9891      969180.9397     5628262.5365     2830348.2207       0.00105200       0.00137874       0.00082897 
       533: 2022-10-22  4:28:30.0010000              6      969180.8895     5628260.3835     2830346.9891      969180.9400     5628262.5367     2830348.2207       0.00104815       0.00137761       0.00082742 
       534: 2022-10-22  4:29: 0.0010000              6      969180.8895     5628260.3835     2830346.9891      969180.9402     5628262.5368     2830348.2208       0.00104432       0.00137647       0.00082586 
       535: 2022-10-22  4:29:30.0010000              6      969180.8895     5628260.3835     2830346.9891      969180.9403     5628262.5368     2830348.2208       0.00104051       0.00137533       0.00082429 
       536: 2022-10-22  4:30: 0.0010000              7      969180.8895     5628260.3835     2830346.9891      969180.9406     5628262.5369     2830348.2208       0.00103671       0.00137418       0.00082272 
       537: 2022-10-22  4:30:30.0010000              7      969180.8895     5628260.3835     2830346.9891      969180.9407     5628262.5370     2830348.2209       0.00103293       0.00137303       0.00082114 
       538: 2022-10-22  4:31: 0.0010000              7      969180.8895     5628260.3835     2830346.9891      969180.9408     5628262.5371     2830348.2210       0.00102917       0.00137187       0.00081956 
       539: 2022-10-22  4:31:30.0010000              7      969180.8895     5628260.3835     2830346.9891      969180.9410     5628262.5371     2830348.2210       0.00102542       0.00137070       0.00081797 
       540: 2022-10-22  4:32: 0.0010000              7      969180.8895     5628260.3835     2830346.9891      969180.9413     5628262.5373     2830348.2211       0.00102169       0.00136953       0.00081638 
       541: 2022-10-22  4:32:30.0010000              7      969180.8895     5628260.3835     2830346.9891      969180.9414     5628262.5374     2830348.2212       0.00101797       0.00136836       0.00081479 
       542: 2022-10-22  4:33: 0.0010000              7      969180.8895     5628260.3835     2830346.9891      969180.9417     5628262.5375     2830348.2212       0.00101428       0.00136717       0.00081319 
       543: 2022-10-22  4:33:30.0010000              7      969180.8895     5628260.3835     2830346.9891      969180.9420     5628262.5376     2830348.2212       0.00101060       0.00136599       0.00081159 
       544: 2022-10-22  4:34: 0.0010000              7      969180.8895     5628260.3835     2830346.9891      969180.9423     5628262.5376     2830348.2212       0.00100695       0.00136479       0.00080998 
