     epoch             Observation time    num_of_sats         spp_x(m)         spp_y(m)         spp_z(m)         ppp_x(m)         ppp_y(m)         ppp_z(m)       sigam_x(m)       sigam_y(m)       sigam_z(m)
       389: 2022-10-19  3:15:29.9960000              8      969180.3358     5628262.5047     2830347.7488      969180.9232     5628262.5471     2830348.2279       0.00127352       0.00136693       0.00074324 
       390: 2022-10-19  3:15:59.9960000              8      969180.3358     5628262.5047     2830347.7488      969180.9233     5628262.5470     2830348.2279       0.00127265       0.00136461       0.00074222 
       391: 2022-10-19  3:16:29.9960000              8      969180.3358     5628262.5047     2830347.7488      969180.9233     5628262.5469     2830348.2278       0.00127180       0.00136232       0.00074122 
       392: 2022-10-19  3:16:59.9960000              8      969180.3358     5628262.5047     2830347.7488      969180.9234     5628262.5468     2830348.2278       0.00127099       0.00136005       0.00074024 
       393: 2022-10-19  3:17:29.9960000              8      969180.3358     5628262.5047     2830347.7488      969180.9235     5628262.5465     2830348.2277       0.00127020       0.00135782       0.00073926 
       394: 2022-10-19  3:17:59.9960000              8      969180.3358     5628262.5047     2830347.7488      969180.9235     5628262.5465     2830348.2277       0.00126943       0.00135561       0.00073831 
       395: 2022-10-19  3:18:29.9960000              8      969180.3358     5628262.5047     2830347.7488      969180.9234     5628262.5467     2830348.2278       0.00126869       0.00135344       0.00073737 
       396: 2022-10-19  3:18:59.9960000              8      969180.3358     5628262.5047     2830347.7488      969180.9235     5628262.5468     2830348.2278       0.00126797       0.00135129       0.00073644 
       397: 2022-10-19  3:19:29.9960000              8      969180.3358     5628262.5047     2830347.7488      969180.9234     5628262.5470     2830348.2279       0.00126726       0.00134918       0.00073553 
       398: 2022-10-19  3:19:59.9960000              8      969180.3358     5628262.5047     2830347.7488      969180.9234     5628262.5470     2830348.2279       0.00126658       0.00134710       0.00073464 
       399: 2022-10-19  3:20:29.9960000              8      969180.3358     5628262.5047     2830347.7488      969180.9234     5628262.5470     2830348.2279       0.00126591       0.00134504       0.00073376 
       400: 2022-10-19  3:20:59.9960000              8      969180.3358     5628262.5047     2830347.7488      969180.9234     5628262.5468     2830348.2279       0.00126526       0.00134303       0.00073289 
       401: 2022-10-19  3:21:29.9960000              8      969180.3358     5628262.5047     2830347.7488      969180.9236     5628262.5466     2830348.2278       0.00126462       0.00134104       0.00073205 
       402: 2022-10-19  3:21:59.9960000              8      969180.3358     5628262.5047     2830347.7488      969180.9236     5628262.5465     2830348.2278       0.00126399       0.00133908       0.00073121 
       403: 2022-10-19  3:22:29.9960000              8      969180.3358     5628262.5047     2830347.7488      969180.9237     5628262.5464     2830348.2277       0.00126337       0.00133716       0.00073040 
       404: 2022-10-19  3:22:59.9960000              8      969180.3358     5628262.5047     2830347.7488      969180.9238     5628262.5463     2830348.2277       0.00126277       0.00133526       0.00072960 
       405: 2022-10-19  3:23:29.9960000              8      969180.3358     5628262.5047     2830347.7488      969180.9239     5628262.5462     2830348.2276       0.00126217       0.00133340       0.00072881 
       406: 2022-10-19  3:23:59.9960000              8      969180.3358     5628262.5047     2830347.7488      969180.9240     5628262.5460     2830348.2275       0.00126159       0.00133157       0.00072804 
       407: 2022-10-19  3:24:29.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9241     5628262.5459     2830348.2275       0.00126100       0.00132978       0.00072729 
       408: 2022-10-19  3:24:59.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9241     5628262.5457     2830348.2274       0.00126043       0.00132801       0.00072655 
       409: 2022-10-19  3:25:29.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9241     5628262.5457     2830348.2275       0.00125986       0.00132627       0.00072582 
       410: 2022-10-19  3:25:59.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9242     5628262.5456     2830348.2275       0.00125929       0.00132457       0.00072511 
       411: 2022-10-19  3:26:29.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9243     5628262.5454     2830348.2274       0.00125872       0.00132289       0.00072442 
       412: 2022-10-19  3:26:59.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9244     5628262.5453     2830348.2274       0.00125816       0.00132124       0.00072374 
       413: 2022-10-19  3:27:29.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9244     5628262.5454     2830348.2274       0.00125760       0.00131963       0.00072308 
       414: 2022-10-19  3:27:59.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9245     5628262.5454     2830348.2274       0.00125703       0.00131804       0.00072242 
       415: 2022-10-19  3:28:29.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9245     5628262.5453     2830348.2274       0.00125647       0.00131648       0.00072179 
       416: 2022-10-19  3:28:59.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9246     5628262.5452     2830348.2274       0.00125590       0.00131494       0.00072116 
       417: 2022-10-19  3:29:29.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9246     5628262.5451     2830348.2273       0.00125533       0.00131344       0.00072055 
       418: 2022-10-19  3:29:59.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9246     5628262.5450     2830348.2273       0.00125476       0.00131195       0.00071996 
       419: 2022-10-19  3:30:29.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9247     5628262.5449     2830348.2273       0.00125418       0.00131050       0.00071937 
       420: 2022-10-19  3:30:59.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9247     5628262.5449     2830348.2273       0.00125359       0.00130907       0.00071880 
       421: 2022-10-19  3:31:29.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9248     5628262.5448     2830348.2272       0.00125300       0.00130766       0.00071824 
       422: 2022-10-19  3:31:59.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9250     5628262.5446     2830348.2271       0.00125241       0.00130628       0.00071769 
       423: 2022-10-19  3:32:29.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9250     5628262.5446     2830348.2271       0.00125180       0.00130492       0.00071715 
       424: 2022-10-19  3:32:59.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9250     5628262.5445     2830348.2271       0.00125119       0.00130358       0.00071663 
       425: 2022-10-19  3:33:29.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9251     5628262.5444     2830348.2271       0.00125057       0.00130227       0.00071611 
       426: 2022-10-19  3:33:59.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9252     5628262.5443     2830348.2271       0.00124994       0.00130097       0.00071561 
       427: 2022-10-19  3:34:29.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9252     5628262.5442     2830348.2270       0.00124930       0.00129969       0.00071511 
       428: 2022-10-19  3:34:59.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9253     5628262.5442     2830348.2270       0.00124865       0.00129844       0.00071463 
       429: 2022-10-19  3:35:29.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9254     5628262.5442     2830348.2270       0.00124799       0.00129720       0.00071415 
       430: 2022-10-19  3:35:59.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9255     5628262.5440     2830348.2270       0.00124731       0.00129597       0.00071369 
       431: 2022-10-19  3:36:29.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9256     5628262.5439     2830348.2269       0.00124663       0.00129477       0.00071323 
       432: 2022-10-19  3:36:59.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9256     5628262.5437     2830348.2269       0.00124593       0.00129357       0.00071278 
       433: 2022-10-19  3:37:29.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9257     5628262.5436     2830348.2269       0.00124522       0.00129240       0.00071234 
       434: 2022-10-19  3:37:59.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9257     5628262.5435     2830348.2269       0.00124449       0.00129124       0.00071190 
       435: 2022-10-19  3:38:29.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9258     5628262.5434     2830348.2268       0.00124375       0.00129009       0.00071147 
       436: 2022-10-19  3:38:59.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9258     5628262.5433     2830348.2268       0.00124300       0.00128895       0.00071105 
       437: 2022-10-19  3:39:29.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9260     5628262.5432     2830348.2268       0.00124223       0.00128782       0.00071063 
       438: 2022-10-19  3:39:59.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9261     5628262.5431     2830348.2268       0.00124145       0.00128670       0.00071022 
       439: 2022-10-19  3:40:29.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9262     5628262.5429     2830348.2268       0.00124065       0.00128560       0.00070982 
       440: 2022-10-19  3:40:59.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9263     5628262.5426     2830348.2267       0.00123983       0.00128450       0.00070942 
       441: 2022-10-19  3:41:29.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9263     5628262.5424     2830348.2266       0.00123900       0.00128341       0.00070902 
       442: 2022-10-19  3:41:59.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9264     5628262.5424     2830348.2266       0.00123816       0.00128233       0.00070863 
       443: 2022-10-19  3:42:29.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9266     5628262.5423     2830348.2266       0.00123729       0.00128125       0.00070824 
       444: 2022-10-19  3:42:59.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9267     5628262.5423     2830348.2266       0.00123641       0.00128018       0.00070786 
       445: 2022-10-19  3:43:29.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9267     5628262.5423     2830348.2266       0.00123551       0.00127912       0.00070748 
       446: 2022-10-19  3:43:59.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9268     5628262.5423     2830348.2266       0.00123459       0.00127806       0.00070710 
       447: 2022-10-19  3:44:29.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9269     5628262.5422     2830348.2266       0.00123366       0.00127700       0.00070672 
       448: 2022-10-19  3:44:59.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9268     5628262.5421     2830348.2266       0.00123270       0.00127594       0.00070634 
       449: 2022-10-19  3:45:29.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9270     5628262.5422     2830348.2266       0.00123173       0.00127489       0.00070597 
       450: 2022-10-19  3:45:59.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9271     5628262.5422     2830348.2266       0.00123074       0.00127384       0.00070560 
       451: 2022-10-19  3:46:29.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9272     5628262.5422     2830348.2266       0.00122973       0.00127279       0.00070522 
       452: 2022-10-19  3:46:59.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9272     5628262.5422     2830348.2266       0.00122870       0.00127174       0.00070485 
       453: 2022-10-19  3:47:29.9970000              7      969180.3358     5628262.5047     2830347.7488      969180.9272     5628262.5423     2830348.2266       0.00122766       0.00127105       0.00070451 
       454: 2022-10-19  3:47:59.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9272     5628262.5422     2830348.2266       0.00122659       0.00127038       0.00070416 
       455: 2022-10-19  3:48:29.9970000              6      969180.3358     5628262.5047     2830347.7488      969180.9273     5628262.5422     2830348.2266       0.00122561       0.00127002       0.00070397 
       456: 2022-10-19  3:48:59.9970000              8      969180.3358     5628262.5047     2830347.7488      969180.9274     5628262.5422     2830348.2266       0.00122460       0.00126966       0.00070379 
       457: 2022-10-19  3:49:29.9970000              7      969180.3358     5628262.5047     2830347.7488      969180.9274     5628262.5422     2830348.2266       0.00122357       0.00126929       0.00070360 
       458: 2022-10-19  3:49:59.9980000              8      969180.3358     5628262.5047     2830347.7488      969180.9274     5628262.5422     2830348.2266       0.00122252       0.00126893       0.00070341 
       459: 2022-10-19  3:50:29.9980000              7      969180.3358     5628262.5047     2830347.7488      969180.9274     5628262.5422     2830348.2266       0.00122144       0.00126856       0.00070322 
       460: 2022-10-19  3:50:59.9980000              8      969180.3358     5628262.5047     2830347.7488      969180.9275     5628262.5422     2830348.2265       0.00122035       0.00126819       0.00070302 
       461: 2022-10-19  3:51:29.9980000              7      969180.3358     5628262.5047     2830347.7488      969180.9275     5628262.5422     2830348.2265       0.00121924       0.00126782       0.00070283 
       462: 2022-10-19  3:51:59.9980000              8      969180.3358     5628262.5047     2830347.7488      969180.9275     5628262.5421     2830348.2265       0.00121810       0.00126744       0.00070263 
       463: 2022-10-19  3:52:29.9980000              7      969180.3358     5628262.5047     2830347.7488      969180.9276     5628262.5421     2830348.2264       0.00121694       0.00126705       0.00070243 
       464: 2022-10-19  3:52:59.9980000              8      969180.3358     5628262.5047     2830347.7488      969180.9277     5628262.5420     2830348.2264       0.00121576       0.00126666       0.00070222 
       465: 2022-10-19  3:53:29.9980000              7      969180.3358     5628262.5047     2830347.7488      969180.9277     5628262.5419     2830348.2263       0.00121455       0.00126627       0.00070201 
       466: 2022-10-19  3:53:59.9980000              8      969180.3358     5628262.5047     2830347.7488      969180.9279     5628262.5418     2830348.2263       0.00121333       0.00126587       0.00070180 
       467: 2022-10-19  3:54:29.9980000              6      969180.3358     5628262.5047     2830347.7488      969180.9280     5628262.5418     2830348.2263       0.00121212       0.00126563       0.00070174 
       468: 2022-10-19  3:54:59.9980000              7      969180.3358     5628262.5047     2830347.7488      969180.9282     5628262.5418     2830348.2263       0.00121088       0.00126541       0.00070167 
       469: 2022-10-19  3:55:29.9980000              6      969180.3358     5628262.5047     2830347.7488      969180.9283     5628262.5418     2830348.2263       0.00120963       0.00126519       0.00070161 
       470: 2022-10-19  3:55:59.9980000              7      969180.3358     5628262.5047     2830347.7488      969180.9284     5628262.5417     2830348.2263       0.00120835       0.00126497       0.00070154 
       471: 2022-10-19  3:56:29.9980000              6      969180.3358     5628262.5047     2830347.7488      969180.9286     5628262.5418     2830348.2263       0.00120704       0.00126475       0.00070147 
       472: 2022-10-19  3:56:59.9980000              7      969180.3358     5628262.5047     2830347.7488      969180.9287     5628262.5418     2830348.2264       0.00120571       0.00126454       0.00070141 
       473: 2022-10-19  3:57:29.9980000              6      969180.3358     5628262.5047     2830347.7488      969180.9287     5628262.5418     2830348.2264       0.00120436       0.00126434       0.00070134 
       474: 2022-10-19  3:57:59.9980000              6      969180.3358     5628262.5047     2830347.7488      969180.9288     5628262.5419     2830348.2264       0.00120299       0.00126414       0.00070128 
       475: 2022-10-19  3:58:29.9980000              6      969180.3358     5628262.5047     2830347.7488      969180.9289     5628262.5419     2830348.2264       0.00120160       0.00126394       0.00070122 
       476: 2022-10-19  3:58:59.9980000              7      969180.3358     5628262.5047     2830347.7488      969180.9291     5628262.5419     2830348.2264       0.00120019       0.00126374       0.00070116 
       477: 2022-10-19  3:59:29.9980000              6      969180.3358     5628262.5047     2830347.7488      969180.9292     5628262.5420     2830348.2265       0.00119876       0.00126355       0.00070109 
       478: 2022-10-19  3:59:59.9980000              7      969180.3358     5628262.5047     2830347.7488      969180.9294     5628262.5421     2830348.2265       0.00119730       0.00126336       0.00070103 
       479: 2022-10-19  4: 0:29.9980000              6      969180.3358     5628262.5047     2830347.7488      969180.9294     5628262.5421     2830348.2265       0.00119582       0.00126317       0.00070096 
       480: 2022-10-19  4: 0:59.9980000              7      969180.3358     5628262.5047     2830347.7488      969180.9294     5628262.5422     2830348.2265       0.00119432       0.00126299       0.00070089 
       481: 2022-10-19  4: 1:29.9980000              6      969180.3358     5628262.5047     2830347.7488      969180.9295     5628262.5423     2830348.2266       0.00119279       0.00126281       0.00070082 
       482: 2022-10-19  4: 1:59.9980000              7      969180.3358     5628262.5047     2830347.7488      969180.9296     5628262.5424     2830348.2266       0.00119124       0.00126263       0.00070074 
       483: 2022-10-19  4: 2:29.9980000              6      969180.3358     5628262.5047     2830347.7488      969180.9297     5628262.5425     2830348.2266       0.00118967       0.00126245       0.00070066 
       484: 2022-10-19  4: 2:59.9980000              7      969180.3358     5628262.5047     2830347.7488      969180.9299     5628262.5426     2830348.2267       0.00118807       0.00126227       0.00070058 
       485: 2022-10-19  4: 3:29.9980000              6      969180.3358     5628262.5047     2830347.7488      969180.9300     5628262.5426     2830348.2267       0.00118645       0.00126210       0.00070050 
       486: 2022-10-19  4: 3:59.9980000              7      969180.3358     5628262.5047     2830347.7488      969180.9302     5628262.5426     2830348.2267       0.00118481       0.00126193       0.00070041 
       487: 2022-10-19  4: 4:29.9980000              6      969180.3358     5628262.5047     2830347.7488      969180.9303     5628262.5426     2830348.2267       0.00118315       0.00126176       0.00070032 
       488: 2022-10-19  4: 4:59.9980000              7      969180.3358     5628262.5047     2830347.7488      969180.9303     5628262.5427     2830348.2268       0.00118146       0.00126158       0.00070023 
       489: 2022-10-19  4: 5:29.9980000              6      969180.3358     5628262.5047     2830347.7488      969180.9306     5628262.5427     2830348.2268       0.00117975       0.00126141       0.00070013 
       490: 2022-10-19  4: 5:59.9980000              7      969180.3358     5628262.5047     2830347.7488      969180.9308     5628262.5428     2830348.2268       0.00117802       0.00126125       0.00070003 
       491: 2022-10-19  4: 6:29.9980000              6      969180.3358     5628262.5047     2830347.7488      969180.9310     5628262.5429     2830348.2268       0.00117627       0.00126108       0.00069993 
       492: 2022-10-19  4: 6:59.9980000              7      969180.3358     5628262.5047     2830347.7488      969180.9311     5628262.5429     2830348.2269       0.00117450       0.00126091       0.00069982 
       493: 2022-10-19  4: 7:29.9980000              6      969180.3358     5628262.5047     2830347.7488      969180.9312     5628262.5430     2830348.2269       0.00117270       0.00126074       0.00069971 
       494: 2022-10-19  4: 7:59.9980000              7      969180.3358     5628262.5047     2830347.7488      969180.9313     5628262.5430     2830348.2269       0.00117088       0.00126057       0.00069960 
       495: 2022-10-19  4: 8:29.9980000              6      969180.3358     5628262.5047     2830347.7488      969180.9314     5628262.5431     2830348.2269       0.00116904       0.00126041       0.00069948 
       496: 2022-10-19  4: 8:59.9980000              7      969180.3358     5628262.5047     2830347.7488      969180.9316     5628262.5431     2830348.2270       0.00116718       0.00126024       0.00069935 
       497: 2022-10-19  4: 9:29.9980000              6      969180.3358     5628262.5047     2830347.7488      969180.9317     5628262.5432     2830348.2270       0.00116529       0.00126007       0.00069923 
       498: 2022-10-19  4: 9:59.9980000              7      969180.3358     5628262.5047     2830347.7488      969180.9317     5628262.5432     2830348.2270       0.00116339       0.00125990       0.00069910 
       499: 2022-10-19  4:10:29.9980000              6      969180.3358     5628262.5047     2830347.7488      969180.9318     5628262.5432     2830348.2270       0.00116147       0.00125974       0.00069896 
       500: 2022-10-19  4:10:59.9980000              7      969180.3358     5628262.5047     2830347.7488      969180.9320     5628262.5432     2830348.2271       0.00115952       0.00125957       0.00069882 
       501: 2022-10-19  4:11:29.9980000              6      969180.3358     5628262.5047     2830347.7488      969180.9321     5628262.5433     2830348.2271       0.00115755       0.00125940       0.00069868 
       502: 2022-10-19  4:11:59.9980000              7      969180.3358     5628262.5047     2830347.7488      969180.9323     5628262.5433     2830348.2271       0.00115557       0.00125923       0.00069853 
       503: 2022-10-19  4:12:29.9980000              6      969180.3358     5628262.5047     2830347.7488      969180.9326     5628262.5434     2830348.2272       0.00115356       0.00125905       0.00069838 
       504: 2022-10-19  4:12:59.9980000              7      969180.3358     5628262.5047     2830347.7488      969180.9327     5628262.5434     2830348.2272       0.00115154       0.00125888       0.00069822 
       505: 2022-10-19  4:13:29.9980000              6      969180.3358     5628262.5047     2830347.7488      969180.9329     5628262.5435     2830348.2272       0.00114949       0.00125871       0.00069806 
       506: 2022-10-19  4:13:59.9980000              6      969180.3358     5628262.5047     2830347.7488      969180.9331     5628262.5436     2830348.2273       0.00114743       0.00125853       0.00069789 
       507: 2022-10-19  4:14:29.9980000              6      969180.3358     5628262.5047     2830347.7488      969180.9333     5628262.5436     2830348.2273       0.00114535       0.00125836       0.00069772 
       508: 2022-10-19  4:14:59.9980000              6      969180.3358     5628262.5047     2830347.7488      969180.9335     5628262.5437     2830348.2274       0.00114325       0.00125818       0.00069754 
       509: 2022-10-19  4:15:29.9980000              6      969180.3358     5628262.5047     2830347.7488      969180.9336     5628262.5437     2830348.2274       0.00114113       0.00125800       0.00069736 
       510: 2022-10-19  4:15:59.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9339     5628262.5438     2830348.2275       0.00113899       0.00125782       0.00069718 
       511: 2022-10-19  4:16:29.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9341     5628262.5439     2830348.2275       0.00113684       0.00125763       0.00069698 
       512: 2022-10-19  4:16:59.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9342     5628262.5439     2830348.2275       0.00113467       0.00125745       0.00069679 
       513: 2022-10-19  4:17:29.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9344     5628262.5440     2830348.2275       0.00113248       0.00125726       0.00069659 
       514: 2022-10-19  4:17:59.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9348     5628262.5441     2830348.2276       0.00113027       0.00125707       0.00069638 
       515: 2022-10-19  4:18:29.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9349     5628262.5442     2830348.2276       0.00112805       0.00125688       0.00069617 
       516: 2022-10-19  4:18:59.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9351     5628262.5443     2830348.2276       0.00112582       0.00125668       0.00069595 
       517: 2022-10-19  4:19:29.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9352     5628262.5443     2830348.2276       0.00112357       0.00125649       0.00069573 
       518: 2022-10-19  4:19:59.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9354     5628262.5444     2830348.2276       0.00112130       0.00125629       0.00069550 
       519: 2022-10-19  4:20:29.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9356     5628262.5445     2830348.2277       0.00111902       0.00125609       0.00069527 
       520: 2022-10-19  4:20:59.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9355     5628262.5445     2830348.2276       0.00111672       0.00125588       0.00069503 
       521: 2022-10-19  4:21:29.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9356     5628262.5445     2830348.2277       0.00111441       0.00125568       0.00069479 
       522: 2022-10-19  4:21:59.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9356     5628262.5446     2830348.2276       0.00111209       0.00125547       0.00069454 
       523: 2022-10-19  4:22:29.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9357     5628262.5446     2830348.2276       0.00110975       0.00125526       0.00069428 
       524: 2022-10-19  4:22:59.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9358     5628262.5446     2830348.2276       0.00110740       0.00125504       0.00069402 
       525: 2022-10-19  4:23:29.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9359     5628262.5446     2830348.2277       0.00110504       0.00125482       0.00069376 
       526: 2022-10-19  4:23:59.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9360     5628262.5447     2830348.2277       0.00110267       0.00125460       0.00069348 
       527: 2022-10-19  4:24:29.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9363     5628262.5448     2830348.2277       0.00110029       0.00125438       0.00069321 
       528: 2022-10-19  4:24:59.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9365     5628262.5449     2830348.2278       0.00109789       0.00125415       0.00069292 
       529: 2022-10-19  4:25:29.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9366     5628262.5449     2830348.2278       0.00109548       0.00125392       0.00069264 
       530: 2022-10-19  4:25:59.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9366     5628262.5449     2830348.2277       0.00109307       0.00125369       0.00069234 
       531: 2022-10-19  4:26:29.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9368     5628262.5450     2830348.2278       0.00109064       0.00125345       0.00069204 
       532: 2022-10-19  4:26:59.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9369     5628262.5451     2830348.2278       0.00108820       0.00125322       0.00069174 
       533: 2022-10-19  4:27:29.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9370     5628262.5451     2830348.2277       0.00108576       0.00125297       0.00069143 
       534: 2022-10-19  4:27:59.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9370     5628262.5451     2830348.2277       0.00108330       0.00125273       0.00069111 
       535: 2022-10-19  4:28:29.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9371     5628262.5451     2830348.2277       0.00108084       0.00125248       0.00069079 
       536: 2022-10-19  4:28:59.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9372     5628262.5452     2830348.2277       0.00107837       0.00125223       0.00069046 
       537: 2022-10-19  4:29:29.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9374     5628262.5452     2830348.2277       0.00107589       0.00125197       0.00069013 
       538: 2022-10-19  4:29:59.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9375     5628262.5453     2830348.2277       0.00107341       0.00125171       0.00068979 
       539: 2022-10-19  4:30:29.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9376     5628262.5453     2830348.2277       0.00107092       0.00125145       0.00068945 
       540: 2022-10-19  4:30:59.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9378     5628262.5454     2830348.2277       0.00106842       0.00125119       0.00068910 
       541: 2022-10-19  4:31:29.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9381     5628262.5455     2830348.2278       0.00106591       0.00125092       0.00068874 
       542: 2022-10-19  4:31:59.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9385     5628262.5456     2830348.2279       0.00106341       0.00125065       0.00068838 
       543: 2022-10-19  4:32:29.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9387     5628262.5457     2830348.2280       0.00106089       0.00125037       0.00068801 
       544: 2022-10-19  4:32:59.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9390     5628262.5458     2830348.2281       0.00105837       0.00125009       0.00068764 
       545: 2022-10-19  4:33:29.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9392     5628262.5459     2830348.2281       0.00105585       0.00124981       0.00068727 
       546: 2022-10-19  4:33:59.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9394     5628262.5460     2830348.2282       0.00105332       0.00124953       0.00068688 
       547: 2022-10-19  4:34:29.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9396     5628262.5460     2830348.2282       0.00105079       0.00124924       0.00068649 
       548: 2022-10-19  4:34:59.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9399     5628262.5461     2830348.2283       0.00104826       0.00124895       0.00068610 
       549: 2022-10-19  4:35:29.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9401     5628262.5462     2830348.2283       0.00104572       0.00124865       0.00068570 
       550: 2022-10-19  4:35:59.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9402     5628262.5462     2830348.2283       0.00104318       0.00124835       0.00068530 
       551: 2022-10-19  4:36:29.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9405     5628262.5463     2830348.2283       0.00104064       0.00124805       0.00068489 
       552: 2022-10-19  4:36:59.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9407     5628262.5464     2830348.2283       0.00103810       0.00124775       0.00068448 
       553: 2022-10-19  4:37:29.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9409     5628262.5464     2830348.2283       0.00103555       0.00124744       0.00068406 
       554: 2022-10-19  4:37:59.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9411     5628262.5465     2830348.2284       0.00103301       0.00124713       0.00068363 
       555: 2022-10-19  4:38:29.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9413     5628262.5466     2830348.2284       0.00103046       0.00124681       0.00068320 
       556: 2022-10-19  4:38:59.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9414     5628262.5466     2830348.2285       0.00102792       0.00124649       0.00068277 
       557: 2022-10-19  4:39:29.9990000              6      969180.3358     5628262.5047     2830347.7488      969180.9416     5628262.5467     2830348.2285       0.00102537       0.00124617       0.00068233 
