     epoch             Observation time    num_of_sats         spp_x(m)         spp_y(m)         spp_z(m)         ppp_x(m)         ppp_y(m)         ppp_z(m)       sigam_x(m)       sigam_y(m)       sigam_z(m)
       338: 2022-10-21  2:50:29.9970000              7      969180.9035     5628261.4074     2830347.0117      969180.9058     5628262.5517     2830348.2285       0.00139713       0.00155341       0.00082155 
       339: 2022-10-21  2:50:59.9970000              7      969180.9035     5628261.4074     2830347.0117      969180.9060     5628262.5515     2830348.2284       0.00139448       0.00154967       0.00081959 
       340: 2022-10-21  2:51:29.9970000              7      969180.9035     5628261.4074     2830347.0117      969180.9061     5628262.5513     2830348.2283       0.00139192       0.00154596       0.00081765 
       341: 2022-10-21  2:51:59.9970000              7      969180.9035     5628261.4074     2830347.0117      969180.9063     5628262.5511     2830348.2283       0.00138944       0.00154229       0.00081574 
       342: 2022-10-21  2:52:29.9970000              7      969180.9035     5628261.4074     2830347.0117      969180.9062     5628262.5512     2830348.2283       0.00138703       0.00153866       0.00081386 
       343: 2022-10-21  2:52:59.9970000              7      969180.9035     5628261.4074     2830347.0117      969180.9063     5628262.5511     2830348.2283       0.00138470       0.00153507       0.00081200 
       344: 2022-10-21  2:53:29.9970000              8      969180.9035     5628261.4074     2830347.0117      969180.9062     5628262.5512     2830348.2283       0.00138245       0.00153153       0.00081018 
       345: 2022-10-21  2:53:59.9970000              8      969180.9035     5628261.4074     2830347.0117      969180.9062     5628262.5511     2830348.2283       0.00138027       0.00152802       0.00080838 
       346: 2022-10-21  2:54:29.9970000              8      969180.9035     5628261.4074     2830347.0117      969180.9063     5628262.5510     2830348.2283       0.00137816       0.00152455       0.00080661 
       347: 2022-10-21  2:54:59.9970000              8      969180.9035     5628261.4074     2830347.0117      969180.9063     5628262.5510     2830348.2283       0.00137612       0.00152112       0.00080486 
       348: 2022-10-21  2:55:29.9970000              8      969180.9035     5628261.4074     2830347.0117      969180.9065     5628262.5510     2830348.2283       0.00137415       0.00151772       0.00080314 
       349: 2022-10-21  2:55:59.9970000              8      969180.9035     5628261.4074     2830347.0117      969180.9065     5628262.5509     2830348.2283       0.00137224       0.00151435       0.00080144 
       350: 2022-10-21  2:56:29.9970000              8      969180.9035     5628261.4074     2830347.0117      969180.9066     5628262.5508     2830348.2282       0.00137041       0.00151101       0.00079977 
       351: 2022-10-21  2:56:59.9970000              8      969180.9035     5628261.4074     2830347.0117      969180.9067     5628262.5505     2830348.2281       0.00136863       0.00150771       0.00079812 
       352: 2022-10-21  2:57:29.9970000              8      969180.9035     5628261.4074     2830347.0117      969180.9067     5628262.5504     2830348.2281       0.00136692       0.00150443       0.00079649 
       353: 2022-10-21  2:57:59.9970000              8      969180.9035     5628261.4074     2830347.0117      969180.9068     5628262.5503     2830348.2281       0.00136527       0.00150119       0.00079488 
       354: 2022-10-21  2:58:29.9970000              8      969180.9035     5628261.4074     2830347.0117      969180.9069     5628262.5502     2830348.2282       0.00136368       0.00149797       0.00079330 
       355: 2022-10-21  2:58:59.9970000              8      969180.9035     5628261.4074     2830347.0117      969180.9070     5628262.5501     2830348.2282       0.00136214       0.00149479       0.00079174 
       356: 2022-10-21  2:59:29.9970000              8      969180.9035     5628261.4074     2830347.0117      969180.9072     5628262.5500     2830348.2281       0.00136066       0.00149164       0.00079020 
       357: 2022-10-21  2:59:59.9970000              8      969180.9035     5628261.4074     2830347.0117      969180.9075     5628262.5497     2830348.2280       0.00135924       0.00148851       0.00078868 
       358: 2022-10-21  3: 0:29.9970000              8      969180.9035     5628261.4074     2830347.0117      969180.9077     5628262.5497     2830348.2280       0.00135787       0.00148542       0.00078718 
       359: 2022-10-21  3: 1:29.9970000              8      969180.9035     5628261.4074     2830347.0117      969180.9078     5628262.5496     2830348.2279       0.00135655       0.00148219       0.00078564 
       360: 2022-10-21  3: 1:59.9970000              8      969180.9035     5628261.4074     2830347.0117      969180.9079     5628262.5494     2830348.2279       0.00135527       0.00147900       0.00078413 
       361: 2022-10-21  3: 2:29.9970000              8      969180.9035     5628261.4074     2830347.0117      969180.9079     5628262.5493     2830348.2278       0.00135405       0.00147585       0.00078265 
       362: 2022-10-21  3: 2:59.9970000              8      969180.9035     5628261.4074     2830347.0117      969180.9080     5628262.5490     2830348.2278       0.00135287       0.00147275       0.00078119 
       363: 2022-10-21  3: 3:29.9970000              8      969180.9035     5628261.4074     2830347.0117      969180.9081     5628262.5489     2830348.2277       0.00135173       0.00146970       0.00077977 
       364: 2022-10-21  3: 3:59.9970000              8      969180.9035     5628261.4074     2830347.0117      969180.9081     5628262.5490     2830348.2278       0.00135064       0.00146669       0.00077836 
       365: 2022-10-21  3: 4:29.9970000              8      969180.9035     5628261.4074     2830347.0117      969180.9082     5628262.5488     2830348.2277       0.00134959       0.00146373       0.00077699 
       366: 2022-10-21  3: 4:59.9970000              8      969180.9035     5628261.4074     2830347.0117      969180.9082     5628262.5487     2830348.2276       0.00134858       0.00146081       0.00077564 
       367: 2022-10-21  3: 5:29.9970000              8      969180.9035     5628261.4074     2830347.0117      969180.9084     5628262.5483     2830348.2275       0.00134760       0.00145793       0.00077431 
       368: 2022-10-21  3: 5:59.9970000              8      969180.9035     5628261.4074     2830347.0117      969180.9084     5628262.5482     2830348.2275       0.00134666       0.00145510       0.00077302 
       369: 2022-10-21  3: 6:29.9970000              8      969180.9035     5628261.4074     2830347.0117      969180.9085     5628262.5480     2830348.2275       0.00134576       0.00145232       0.00077175 
       370: 2022-10-21  3: 6:59.9970000              8      969180.9035     5628261.4074     2830347.0117      969180.9086     5628262.5477     2830348.2274       0.00134488       0.00144958       0.00077050 
       371: 2022-10-21  3: 7:29.9970000              8      969180.9035     5628261.4074     2830347.0117      969180.9087     5628262.5475     2830348.2273       0.00134404       0.00144689       0.00076928 
       372: 2022-10-21  3: 7:59.9970000              8      969180.9035     5628261.4074     2830347.0117      969180.9088     5628262.5472     2830348.2272       0.00134322       0.00144424       0.00076809 
       373: 2022-10-21  3: 8:29.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9089     5628262.5470     2830348.2272       0.00134243       0.00144164       0.00076692 
       374: 2022-10-21  3: 8:59.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9090     5628262.5469     2830348.2272       0.00134167       0.00143908       0.00076577 
       375: 2022-10-21  3: 9:29.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9091     5628262.5467     2830348.2271       0.00134093       0.00143657       0.00076465 
       376: 2022-10-21  3: 9:59.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9091     5628262.5468     2830348.2271       0.00134021       0.00143410       0.00076356 
       377: 2022-10-21  3:10:29.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9091     5628262.5468     2830348.2272       0.00133951       0.00143167       0.00076249 
       378: 2022-10-21  3:10:59.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9091     5628262.5468     2830348.2272       0.00133883       0.00142929       0.00076145 
       379: 2022-10-21  3:11:29.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9092     5628262.5468     2830348.2272       0.00133817       0.00142696       0.00076043 
       380: 2022-10-21  3:11:59.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9092     5628262.5467     2830348.2272       0.00133753       0.00142467       0.00075943 
       381: 2022-10-21  3:12:29.9980000              7      969180.9035     5628261.4074     2830347.0117      969180.9092     5628262.5467     2830348.2272       0.00133720       0.00142339       0.00075856 
       382: 2022-10-21  3:12:59.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9092     5628262.5467     2830348.2272       0.00133688       0.00142211       0.00075770 
       383: 2022-10-21  3:13:29.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9092     5628262.5466     2830348.2272       0.00133654       0.00142084       0.00075686 
       384: 2022-10-21  3:13:59.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9092     5628262.5465     2830348.2272       0.00133620       0.00141957       0.00075603 
       385: 2022-10-21  3:14:29.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9093     5628262.5464     2830348.2271       0.00133585       0.00141831       0.00075522 
       386: 2022-10-21  3:14:59.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9094     5628262.5463     2830348.2270       0.00133549       0.00141706       0.00075442 
       387: 2022-10-21  3:15:29.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9095     5628262.5461     2830348.2269       0.00133511       0.00141582       0.00075364 
       388: 2022-10-21  3:15:59.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9096     5628262.5461     2830348.2268       0.00133473       0.00141458       0.00075288 
       389: 2022-10-21  3:16:29.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9096     5628262.5460     2830348.2268       0.00133434       0.00141336       0.00075213 
       390: 2022-10-21  3:16:59.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9096     5628262.5460     2830348.2269       0.00133393       0.00141214       0.00075139 
       391: 2022-10-21  3:17:29.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9095     5628262.5461     2830348.2269       0.00133351       0.00141094       0.00075068 
       392: 2022-10-21  3:17:59.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9096     5628262.5460     2830348.2269       0.00133308       0.00140975       0.00074997 
       393: 2022-10-21  3:18:29.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9096     5628262.5459     2830348.2268       0.00133263       0.00140858       0.00074929 
       394: 2022-10-21  3:18:59.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9097     5628262.5460     2830348.2268       0.00133217       0.00140741       0.00074862 
       395: 2022-10-21  3:19:29.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9097     5628262.5460     2830348.2269       0.00133169       0.00140626       0.00074797 
       396: 2022-10-21  3:19:59.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9098     5628262.5460     2830348.2268       0.00133119       0.00140512       0.00074733 
       397: 2022-10-21  3:20:29.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9099     5628262.5459     2830348.2268       0.00133068       0.00140400       0.00074670 
       398: 2022-10-21  3:20:59.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9099     5628262.5459     2830348.2267       0.00133015       0.00140289       0.00074610 
       399: 2022-10-21  3:21:29.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9099     5628262.5458     2830348.2267       0.00132961       0.00140180       0.00074550 
       400: 2022-10-21  3:21:59.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9100     5628262.5457     2830348.2267       0.00132904       0.00140072       0.00074492 
       401: 2022-10-21  3:22:29.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9101     5628262.5456     2830348.2266       0.00132846       0.00139966       0.00074436 
       402: 2022-10-21  3:22:59.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9101     5628262.5456     2830348.2266       0.00132786       0.00139861       0.00074381 
       403: 2022-10-21  3:23:29.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9102     5628262.5455     2830348.2265       0.00132724       0.00139758       0.00074327 
       404: 2022-10-21  3:23:59.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9103     5628262.5455     2830348.2265       0.00132660       0.00139656       0.00074275 
       405: 2022-10-21  3:24:29.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9103     5628262.5455     2830348.2264       0.00132594       0.00139555       0.00074224 
       406: 2022-10-21  3:24:59.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9103     5628262.5455     2830348.2265       0.00132526       0.00139456       0.00074174 
       407: 2022-10-21  3:25:29.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9103     5628262.5454     2830348.2265       0.00132455       0.00139358       0.00074126 
       408: 2022-10-21  3:25:59.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9104     5628262.5454     2830348.2265       0.00132383       0.00139262       0.00074078 
       409: 2022-10-21  3:26:29.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9105     5628262.5453     2830348.2264       0.00132308       0.00139167       0.00074032 
       410: 2022-10-21  3:26:59.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9106     5628262.5453     2830348.2264       0.00132232       0.00139074       0.00073987 
       411: 2022-10-21  3:27:29.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9107     5628262.5452     2830348.2263       0.00132153       0.00138982       0.00073943 
       412: 2022-10-21  3:27:59.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9108     5628262.5452     2830348.2263       0.00132071       0.00138891       0.00073900 
       413: 2022-10-21  3:28:29.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9109     5628262.5450     2830348.2263       0.00131987       0.00138801       0.00073858 
       414: 2022-10-21  3:28:59.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9109     5628262.5450     2830348.2262       0.00131901       0.00138712       0.00073817 
       415: 2022-10-21  3:29:29.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9110     5628262.5450     2830348.2263       0.00131813       0.00138625       0.00073777 
       416: 2022-10-21  3:29:59.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9110     5628262.5449     2830348.2263       0.00131722       0.00138538       0.00073737 
       417: 2022-10-21  3:30:29.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9111     5628262.5448     2830348.2262       0.00131629       0.00138453       0.00073699 
       418: 2022-10-21  3:30:59.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9111     5628262.5448     2830348.2262       0.00131533       0.00138369       0.00073661 
       419: 2022-10-21  3:31:29.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9113     5628262.5447     2830348.2262       0.00131434       0.00138285       0.00073624 
       420: 2022-10-21  3:31:59.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9115     5628262.5446     2830348.2262       0.00131333       0.00138203       0.00073587 
       421: 2022-10-21  3:32:29.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9117     5628262.5445     2830348.2261       0.00131230       0.00138121       0.00073551 
       422: 2022-10-21  3:32:59.9980000              8      969180.9035     5628261.4074     2830347.0117      969180.9117     5628262.5443     2830348.2261       0.00131124       0.00138040       0.00073516 
       423: 2022-10-21  3:33:29.9990000              8      969180.9035     5628261.4074     2830347.0117      969180.9119     5628262.5441     2830348.2260       0.00131015       0.00137960       0.00073481 
       424: 2022-10-21  3:33:59.9990000              8      969180.9035     5628261.4074     2830347.0117      969180.9120     5628262.5441     2830348.2260       0.00130903       0.00137881       0.00073446 
       425: 2022-10-21  3:34:29.9990000              8      969180.9035     5628261.4074     2830347.0117      969180.9121     5628262.5441     2830348.2259       0.00130789       0.00137802       0.00073412 
       426: 2022-10-21  3:34:59.9990000              8      969180.9035     5628261.4074     2830347.0117      969180.9122     5628262.5441     2830348.2260       0.00130672       0.00137723       0.00073378 
       427: 2022-10-21  3:35:29.9990000              8      969180.9035     5628261.4074     2830347.0117      969180.9123     5628262.5441     2830348.2260       0.00130553       0.00137645       0.00073345 
       428: 2022-10-21  3:35:59.9990000              8      969180.9035     5628261.4074     2830347.0117      969180.9125     5628262.5440     2830348.2259       0.00130430       0.00137568       0.00073312 
       429: 2022-10-21  3:36:29.9990000              8      969180.9035     5628261.4074     2830347.0117      969180.9126     5628262.5439     2830348.2259       0.00130305       0.00137491       0.00073279 
       430: 2022-10-21  3:36:59.9990000              8      969180.9035     5628261.4074     2830347.0117      969180.9127     5628262.5439     2830348.2258       0.00130177       0.00137414       0.00073246 
       431: 2022-10-21  3:37:29.9990000              8      969180.9035     5628261.4074     2830347.0117      969180.9129     5628262.5439     2830348.2258       0.00130046       0.00137338       0.00073213 
       432: 2022-10-21  3:37:59.9990000              8      969180.9035     5628261.4074     2830347.0117      969180.9130     5628262.5438     2830348.2258       0.00129912       0.00137262       0.00073181 
       433: 2022-10-21  3:38:29.9990000              8      969180.9035     5628261.4074     2830347.0117      969180.9132     5628262.5438     2830348.2258       0.00129776       0.00137186       0.00073148 
       434: 2022-10-21  3:38:59.9990000              8      969180.9035     5628261.4074     2830347.0117      969180.9133     5628262.5438     2830348.2258       0.00129636       0.00137110       0.00073115 
       435: 2022-10-21  3:39:29.9990000              8      969180.9035     5628261.4074     2830347.0117      969180.9134     5628262.5438     2830348.2257       0.00129494       0.00137034       0.00073083 
       436: 2022-10-21  3:39:59.9990000              8      969180.9035     5628261.4074     2830347.0117      969180.9134     5628262.5437     2830348.2257       0.00129348       0.00136958       0.00073050 
       437: 2022-10-21  3:40:29.9990000              8      969180.9035     5628261.4074     2830347.0117      969180.9136     5628262.5436     2830348.2257       0.00129200       0.00136882       0.00073017 
       438: 2022-10-21  3:40:59.9990000              8      969180.9035     5628261.4074     2830347.0117      969180.9138     5628262.5435     2830348.2257       0.00129049       0.00136805       0.00072984 
       439: 2022-10-21  3:41:29.9990000              8      969180.9035     5628261.4074     2830347.0117      969180.9139     5628262.5434     2830348.2256       0.00128894       0.00136729       0.00072951 
       440: 2022-10-21  3:41:59.9990000              8      969180.9035     5628261.4074     2830347.0117      969180.9138     5628262.5434     2830348.2256       0.00128737       0.00136652       0.00072917 
       441: 2022-10-21  3:42:29.9990000              8      969180.9035     5628261.4074     2830347.0117      969180.9139     5628262.5433     2830348.2255       0.00128577       0.00136576       0.00072883 
       442: 2022-10-21  3:42:59.9990000              7      969180.9035     5628261.4074     2830347.0117      969180.9140     5628262.5432     2830348.2255       0.00128413       0.00136499       0.00072850 
       443: 2022-10-21  3:43:29.9990000              8      969180.9035     5628261.4074     2830347.0117      969180.9140     5628262.5430     2830348.2254       0.00128247       0.00136423       0.00072816 
       444: 2022-10-21  3:43:59.9990000              8      969180.9035     5628261.4074     2830347.0117      969180.9140     5628262.5429     2830348.2252       0.00128078       0.00136345       0.00072783 
       445: 2022-10-21  3:44:29.9990000              8      969180.9035     5628261.4074     2830347.0117      969180.9141     5628262.5427     2830348.2251       0.00127905       0.00136268       0.00072748 
       446: 2022-10-21  3:44:59.9990000              8      969180.9035     5628261.4074     2830347.0117      969180.9143     5628262.5426     2830348.2250       0.00127730       0.00136189       0.00072713 
       447: 2022-10-21  3:45:29.9990000              8      969180.9035     5628261.4074     2830347.0117      969180.9144     5628262.5425     2830348.2250       0.00127551       0.00136110       0.00072678 
       448: 2022-10-21  3:45:59.9990000              7      969180.9035     5628261.4074     2830347.0117      969180.9145     5628262.5424     2830348.2249       0.00127373       0.00136034       0.00072652 
       449: 2022-10-21  3:46:29.9990000              7      969180.9035     5628261.4074     2830347.0117      969180.9145     5628262.5423     2830348.2249       0.00127192       0.00135956       0.00072626 
       450: 2022-10-21  3:46:59.9990000              7      969180.9035     5628261.4074     2830347.0117      969180.9146     5628262.5423     2830348.2249       0.00127007       0.00135878       0.00072599 
       451: 2022-10-21  3:47:29.9990000              7      969180.9035     5628261.4074     2830347.0117      969180.9148     5628262.5423     2830348.2249       0.00126820       0.00135799       0.00072570 
       452: 2022-10-21  3:47:59.9990000              6      969180.9035     5628261.4074     2830347.0117      969180.9151     5628262.5423     2830348.2249       0.00126630       0.00135780       0.00072557 
       453: 2022-10-21  3:48:29.9990000              7      969180.9035     5628261.4074     2830347.0117      969180.9152     5628262.5423     2830348.2249       0.00126437       0.00135762       0.00072543 
       454: 2022-10-21  3:48:59.9990000              7      969180.9035     5628261.4074     2830347.0117      969180.9153     5628262.5422     2830348.2249       0.00126242       0.00135745       0.00072529 
       455: 2022-10-21  3:49:29.9990000              6      969180.9035     5628261.4074     2830347.0117      969180.9153     5628262.5423     2830348.2249       0.00126043       0.00135728       0.00072515 
       456: 2022-10-21  3:49:59.9990000              7      969180.9035     5628261.4074     2830347.0117      969180.9153     5628262.5422     2830348.2249       0.00125841       0.00135711       0.00072501 
       457: 2022-10-21  3:50:29.9990000              6      969180.9035     5628261.4074     2830347.0117      969180.9154     5628262.5422     2830348.2248       0.00125636       0.00135694       0.00072487 
       458: 2022-10-21  3:50:59.9990000              7      969180.9035     5628261.4074     2830347.0117      969180.9155     5628262.5422     2830348.2248       0.00125428       0.00135677       0.00072472 
       459: 2022-10-21  3:51:29.9990000              6      969180.9035     5628261.4074     2830347.0117      969180.9158     5628262.5422     2830348.2248       0.00125217       0.00135661       0.00072457 
       460: 2022-10-21  3:51:59.9990000              7      969180.9035     5628261.4074     2830347.0117      969180.9159     5628262.5422     2830348.2248       0.00125002       0.00135645       0.00072442 
       461: 2022-10-21  3:52:29.9990000              6      969180.9035     5628261.4074     2830347.0117      969180.9159     5628262.5422     2830348.2248       0.00124785       0.00135629       0.00072427 
       462: 2022-10-21  3:52:59.9990000              7      969180.9035     5628261.4074     2830347.0117      969180.9160     5628262.5422     2830348.2248       0.00124565       0.00135612       0.00072411 
       463: 2022-10-21  3:53:29.9990000              6      969180.9035     5628261.4074     2830347.0117      969180.9161     5628262.5422     2830348.2247       0.00124342       0.00135596       0.00072395 
       464: 2022-10-21  3:53:59.9990000              7      969180.9035     5628261.4074     2830347.0117      969180.9163     5628262.5422     2830348.2247       0.00124115       0.00135580       0.00072379 
       465: 2022-10-21  3:54:29.9990000              6      969180.9035     5628261.4074     2830347.0117      969180.9167     5628262.5422     2830348.2248       0.00123886       0.00135564       0.00072362 
       466: 2022-10-21  3:54:59.9990000              7      969180.9035     5628261.4074     2830347.0117      969180.9168     5628262.5422     2830348.2248       0.00123654       0.00135547       0.00072345 
       467: 2022-10-21  3:55:29.9990000              6      969180.9035     5628261.4074     2830347.0117      969180.9170     5628262.5422     2830348.2248       0.00123419       0.00135530       0.00072327 
       468: 2022-10-21  3:55:59.9990000              7      969180.9035     5628261.4074     2830347.0117      969180.9173     5628262.5422     2830348.2248       0.00123181       0.00135514       0.00072309 
       469: 2022-10-21  3:56:29.9990000              6      969180.9035     5628261.4074     2830347.0117      969180.9175     5628262.5423     2830348.2248       0.00122940       0.00135497       0.00072291 
       470: 2022-10-21  3:56:59.9990000              7      969180.9035     5628261.4074     2830347.0117      969180.9177     5628262.5423     2830348.2248       0.00122696       0.00135479       0.00072272 
       471: 2022-10-21  3:57:29.9990000              6      969180.9035     5628261.4074     2830347.0117      969180.9181     5628262.5423     2830348.2248       0.00122450       0.00135462       0.00072253 
       472: 2022-10-21  3:57:59.9990000              7      969180.9035     5628261.4074     2830347.0117      969180.9184     5628262.5424     2830348.2248       0.00122200       0.00135444       0.00072233 
       473: 2022-10-21  3:58:29.9990000              6      969180.9035     5628261.4074     2830347.0117      969180.9185     5628262.5424     2830348.2248       0.00121948       0.00135426       0.00072212 
       474: 2022-10-21  3:59: 0.0000000              7      969180.9035     5628261.4074     2830347.0117      969180.9187     5628262.5424     2830348.2248       0.00121693       0.00135407       0.00072192 
       475: 2022-10-21  3:59:30.0000000              6      969180.9035     5628261.4074     2830347.0117      969180.9190     5628262.5424     2830348.2248       0.00121436       0.00135389       0.00072170 
       476: 2022-10-21  4: 0: 0.0000000              7      969180.9035     5628261.4074     2830347.0117      969180.9191     5628262.5424     2830348.2249       0.00121176       0.00135369       0.00072148 
       477: 2022-10-21  4: 0:30.0000000              6      969180.9035     5628261.4074     2830347.0117      969180.9192     5628262.5425     2830348.2249       0.00120913       0.00135350       0.00072126 
       478: 2022-10-21  4: 1: 0.0000000              7      969180.9035     5628261.4074     2830347.0117      969180.9194     5628262.5425     2830348.2249       0.00120648       0.00135329       0.00072103 
       479: 2022-10-21  4: 1:30.0000000              6      969180.9035     5628261.4074     2830347.0117      969180.9196     5628262.5426     2830348.2249       0.00120380       0.00135309       0.00072079 
       480: 2022-10-21  4: 2: 0.0000000              7      969180.9035     5628261.4074     2830347.0117      969180.9196     5628262.5425     2830348.2249       0.00120110       0.00135288       0.00072055 
       481: 2022-10-21  4: 2:30.0000000              6      969180.9035     5628261.4074     2830347.0117      969180.9199     5628262.5426     2830348.2249       0.00119837       0.00135266       0.00072030 
       482: 2022-10-21  4: 3: 0.0000000              7      969180.9035     5628261.4074     2830347.0117      969180.9202     5628262.5426     2830348.2249       0.00119562       0.00135244       0.00072005 
       483: 2022-10-21  4: 3:30.0000000              6      969180.9035     5628261.4074     2830347.0117      969180.9205     5628262.5426     2830348.2250       0.00119284       0.00135222       0.00071978 
       484: 2022-10-21  4: 4: 0.0000000              7      969180.9035     5628261.4074     2830347.0117      969180.9208     5628262.5427     2830348.2250       0.00119004       0.00135199       0.00071952 
       485: 2022-10-21  4: 4:30.0000000              6      969180.9035     5628261.4074     2830347.0117      969180.9209     5628262.5427     2830348.2250       0.00118722       0.00135175       0.00071924 
       486: 2022-10-21  4: 5: 0.0000000              7      969180.9035     5628261.4074     2830347.0117      969180.9211     5628262.5427     2830348.2250       0.00118438       0.00135151       0.00071896 
       487: 2022-10-21  4: 5:30.0000000              6      969180.9035     5628261.4074     2830347.0117      969180.9213     5628262.5428     2830348.2250       0.00118151       0.00135126       0.00071868 
       488: 2022-10-21  4: 6: 0.0000000              6      969180.9035     5628261.4074     2830347.0117      969180.9216     5628262.5428     2830348.2251       0.00117863       0.00135101       0.00071838 
       489: 2022-10-21  4: 6:30.0000000              6      969180.9035     5628261.4074     2830347.0117      969180.9220     5628262.5430     2830348.2252       0.00117572       0.00135075       0.00071808 
       490: 2022-10-21  4: 7: 0.0000000              6      969180.9035     5628261.4074     2830347.0117      969180.9222     5628262.5430     2830348.2252       0.00117279       0.00135048       0.00071778 
       491: 2022-10-21  4: 7:30.0000000              6      969180.9035     5628261.4074     2830347.0117      969180.9225     5628262.5430     2830348.2252       0.00116985       0.00135021       0.00071746 
       492: 2022-10-21  4: 8: 0.0000000              6      969180.9035     5628261.4074     2830347.0117      969180.9227     5628262.5431     2830348.2252       0.00116688       0.00134993       0.00071714 
       493: 2022-10-21  4: 8:30.0000000              6      969180.9035     5628261.4074     2830347.0117      969180.9230     5628262.5431     2830348.2252       0.00116390       0.00134964       0.00071682 
       494: 2022-10-21  4: 9: 0.0000000              6      969180.9035     5628261.4074     2830347.0117      969180.9232     5628262.5431     2830348.2252       0.00116089       0.00134935       0.00071648 
       495: 2022-10-21  4: 9:30.0000000              6      969180.9035     5628261.4074     2830347.0117      969180.9236     5628262.5432     2830348.2253       0.00115787       0.00134905       0.00071614 
       496: 2022-10-21  4:10: 0.0000000              6      969180.9035     5628261.4074     2830347.0117      969180.9239     5628262.5433     2830348.2253       0.00115484       0.00134875       0.00071579 
       497: 2022-10-21  4:10:30.0000000              6      969180.9035     5628261.4074     2830347.0117      969180.9242     5628262.5434     2830348.2253       0.00115178       0.00134844       0.00071544 
       498: 2022-10-21  4:11: 0.0000000              6      969180.9035     5628261.4074     2830347.0117      969180.9245     5628262.5434     2830348.2253       0.00114872       0.00134812       0.00071508 
       499: 2022-10-21  4:11:30.0000000              6      969180.9035     5628261.4074     2830347.0117      969180.9248     5628262.5434     2830348.2253       0.00114563       0.00134779       0.00071471 
       500: 2022-10-21  4:12: 0.0000000              6      969180.9035     5628261.4074     2830347.0117      969180.9250     5628262.5435     2830348.2253       0.00114253       0.00134746       0.00071433 
       501: 2022-10-21  4:12:30.0000000              6      969180.9035     5628261.4074     2830347.0117      969180.9252     5628262.5435     2830348.2253       0.00113942       0.00134712       0.00071395 
       502: 2022-10-21  4:13: 0.0000000              6      969180.9035     5628261.4074     2830347.0117      969180.9255     5628262.5435     2830348.2253       0.00113630       0.00134678       0.00071356 
       503: 2022-10-21  4:13:30.0000000              6      969180.9035     5628261.4074     2830347.0117      969180.9257     5628262.5436     2830348.2253       0.00113316       0.00134642       0.00071316 
       504: 2022-10-21  4:14: 0.0000000              6      969180.9035     5628261.4074     2830347.0117      969180.9260     5628262.5436     2830348.2253       0.00113001       0.00134607       0.00071276 
       505: 2022-10-21  4:14:30.0000000              6      969180.9035     5628261.4074     2830347.0117      969180.9262     5628262.5436     2830348.2253       0.00112685       0.00134570       0.00071235 
