     epoch         Observation time         ZTD(m)    clk_G(m)    clk_C(m)    clk_R(m)    clk_E(m)
       651: 2022-10-21  5:27:30.0030000    2.4332  873381.3394      0.0000      0.0000      0.0000   
       652: 2022-10-21  5:28: 0.0030000    2.4335  878965.7366      0.0000      0.0000      0.0000   
       653: 2022-10-21  5:28:30.0030000    2.4339  884548.1169      0.0000      0.0000      0.0000   
       654: 2022-10-21  5:29: 0.0030000    2.4341  890128.0637      0.0000      0.0000      0.0000   
       655: 2022-10-21  5:29:30.0030000    2.4344  895707.2753      0.0000      0.0000      0.0000   
       656: 2022-10-21  5:30: 0.0030000    2.4348  901285.2025      0.0000      0.0000      0.0000   
       657: 2022-10-21  5:30:30.0030000    2.4350  906862.4513      0.0000      0.0000      0.0000   
       658: 2022-10-21  5:31: 0.0030000    2.4353  912438.2618      0.0000      0.0000      0.0000   
       659: 2022-10-21  5:31:30.0030000    2.4357  918012.9957      0.0000      0.0000      0.0000   
       660: 2022-10-21  5:32: 0.0030000    2.4360  923586.8516      0.0000      0.0000      0.0000   
       661: 2022-10-21  5:32:30.0030000    2.4362  929158.2011      0.0000      0.0000      0.0000   
       662: 2022-10-21  5:33: 0.0030000    2.4366  934728.2521      0.0000      0.0000      0.0000   
       663: 2022-10-21  5:33:30.0030000    2.4368  940297.4406      0.0000      0.0000      0.0000   
       664: 2022-10-21  5:34: 0.0030000    2.4373  945867.3890      0.0000      0.0000      0.0000   
       665: 2022-10-21  5:34:30.0030000    2.4376  951436.5431      0.0000      0.0000      0.0000   
       666: 2022-10-21  5:35: 0.0030000    2.4378  957004.3712      0.0000      0.0000      0.0000   
       667: 2022-10-21  5:35:30.0030000    2.4382  962571.3310      0.0000      0.0000      0.0000   
       668: 2022-10-21  5:36: 0.0030000    2.4380  968136.4391      0.0000      0.0000      0.0000   
       669: 2022-10-21  5:36:30.0030000    2.4378  973700.4625      0.0000      0.0000      0.0000   
       670: 2022-10-21  5:37: 0.0030000    2.4378  979263.3834      0.0000      0.0000      0.0000   
       671: 2022-10-21  5:37:30.0030000    2.4380  984824.6037      0.0000      0.0000      0.0000   
       672: 2022-10-21  5:38: 0.0030000    2.4381  990384.5053      0.0000      0.0000      0.0000   
       673: 2022-10-21  5:38:30.0030000    2.4383  995941.6709      0.0000      0.0000      0.0000   
       674: 2022-10-21  5:39: 0.0030000    2.4384  1001495.5763      0.0000      0.0000      0.0000   
       675: 2022-10-21  5:39:30.0030000    2.4385  1007048.9413      0.0000      0.0000      0.0000   
       676: 2022-10-21  5:40: 0.0030000    2.4387  1012599.6653      0.0000      0.0000      0.0000   
       677: 2022-10-21  5:40:30.0030000    2.4390  1018147.9627      0.0000      0.0000      0.0000   
       678: 2022-10-21  5:41: 0.0030000    2.4390  1023694.7008      0.0000      0.0000      0.0000   
       679: 2022-10-21  5:41:30.0030000    2.4391  1029238.5910      0.0000      0.0000      0.0000   
       680: 2022-10-21  5:42: 0.0030000    2.4390  1034779.7926      0.0000      0.0000      0.0000   
       681: 2022-10-21  5:42:30.0030000    2.4390  1040319.8135      0.0000      0.0000      0.0000   
       682: 2022-10-21  5:43: 0.0030000    2.4390  1045857.8341      0.0000      0.0000      0.0000   
       683: 2022-10-21  5:43:30.0030000    2.4389  1051392.6514      0.0000      0.0000      0.0000   
       684: 2022-10-21  5:44: 0.0040000    2.4388  1056925.5122      0.0000      0.0000      0.0000   
       685: 2022-10-21  5:44:30.0040000    2.4389  1062454.9424      0.0000      0.0000      0.0000   
       686: 2022-10-21  5:45: 0.0040000    2.4390  1067981.7371      0.0000      0.0000      0.0000   
       687: 2022-10-21  5:45:30.0040000    2.4389  1073505.3804      0.0000      0.0000      0.0000   
       688: 2022-10-21  5:46: 0.0040000    2.4389  1079026.0586      0.0000      0.0000      0.0000   
       689: 2022-10-21  5:46:30.0040000    2.4390  1084545.0471      0.0000      0.0000      0.0000   
       690: 2022-10-21  5:47: 0.0040000    2.4391  1090060.8093      0.0000      0.0000      0.0000   
       691: 2022-10-21  5:47:30.0040000    2.4391  1095572.9581      0.0000      0.0000      0.0000   
       692: 2022-10-21  5:48: 0.0040000    2.4389  1101083.5741      0.0000      0.0000      0.0000   
       693: 2022-10-21  5:48:30.0040000    2.4385  1106591.9003      0.0000      0.0000      0.0000   
       694: 2022-10-21  5:49: 0.0040000    2.4383  1112098.0019      0.0000      0.0000      0.0000   
       695: 2022-10-21  5:49:30.0040000    2.4380  1117602.2128      0.0000      0.0000      0.0000   
       696: 2022-10-21  5:50: 0.0040000    2.4378  1123102.9165      0.0000      0.0000      0.0000   
       697: 2022-10-21  5:50:30.0040000    2.4377  1128601.0239      0.0000      0.0000      0.0000   
       698: 2022-10-21  5:51: 0.0040000    2.4377  1134096.7514      0.0000      0.0000      0.0000   
       699: 2022-10-21  5:51:30.0040000    2.4376  1139590.1418      0.0000      0.0000      0.0000   
       700: 2022-10-21  5:52: 0.0040000    2.4377  1145080.7114      0.0000      0.0000      0.0000   
       701: 2022-10-21  5:52:30.0040000    2.4375  1150567.7278      0.0000      0.0000      0.0000   
       702: 2022-10-21  5:53: 0.0040000    2.4375  1156052.3362      0.0000      0.0000      0.0000   
       703: 2022-10-21  5:53:30.0040000    2.4378  1161535.3802      0.0000      0.0000      0.0000   
       704: 2022-10-21  5:54: 0.0040000    2.4377  1167016.7993      0.0000      0.0000      0.0000   
       705: 2022-10-21  5:54:30.0040000    2.4378  1172496.3066      0.0000      0.0000      0.0000   
       706: 2022-10-21  5:55: 0.0040000    2.4378  1177974.1424      0.0000      0.0000      0.0000   
       707: 2022-10-21  5:55:30.0040000    2.4378  1183450.3126      0.0000      0.0000      0.0000   
       708: 2022-10-21  5:56: 0.0040000    2.4376  1188925.1714      0.0000      0.0000      0.0000   
       709: 2022-10-21  5:56:30.0040000    2.4375  1194399.5643      0.0000      0.0000      0.0000   
       710: 2022-10-21  5:57: 0.0040000    2.4374  1199873.7052      0.0000      0.0000      0.0000   
       711: 2022-10-21  5:57:30.0040000    2.4373  1205349.1392      0.0000      0.0000      0.0000   
       712: 2022-10-21  5:58: 0.0040000    2.4371  1210823.3151      0.0000      0.0000      0.0000   
       713: 2022-10-21  5:58:30.0040000    2.4373  1216295.9479      0.0000      0.0000      0.0000   
       714: 2022-10-21  5:59: 0.0040000    2.4375  1221768.6549      0.0000      0.0000      0.0000   
       715: 2022-10-21  5:59:30.0040000    2.4378  1227240.9753      0.0000      0.0000      0.0000   
       716: 2022-10-21  6: 0: 0.0040000    2.4380  1232712.0193      0.0000      0.0000      0.0000   
       717: 2022-10-21  6: 0:30.0040000    2.4381  1238182.5406      0.0000      0.0000      0.0000   
       718: 2022-10-21  6: 1: 0.0040000    2.4380  1243653.6890      0.0000      0.0000      0.0000   
       719: 2022-10-21  6: 1:30.0040000    2.4382  1249123.7263      0.0000      0.0000      0.0000   
       720: 2022-10-21  6: 2: 0.0040000    2.4383  1254593.3235      0.0000      0.0000      0.0000   
       721: 2022-10-21  6: 2:30.0040000    2.4386  1260062.2725      0.0000      0.0000      0.0000   
       722: 2022-10-21  6: 3: 0.0040000    2.4387  1265530.7348      0.0000      0.0000      0.0000   
       723: 2022-10-21  6: 3:30.0040000    2.4387  1270999.4288      0.0000      0.0000      0.0000   
       724: 2022-10-21  6: 4: 0.0040000    2.4389  1276466.9680      0.0000      0.0000      0.0000   
       725: 2022-10-21  6: 4:30.0040000    2.4389  1281934.7409      0.0000      0.0000      0.0000   
       726: 2022-10-21  6: 5: 0.0040000    2.4389  1287402.0530      0.0000      0.0000      0.0000   
       727: 2022-10-21  6: 5:30.0040000    2.4390  1292870.4807      0.0000      0.0000      0.0000   
       728: 2022-10-21  6: 6: 0.0040000    2.4392  1298338.8511      0.0000      0.0000      0.0000   
       729: 2022-10-21  6: 6:30.0040000    2.4394  1303806.6661      0.0000      0.0000      0.0000   
       730: 2022-10-21  6: 7: 0.0040000    2.4395  1309275.5453      0.0000      0.0000      0.0000   
       731: 2022-10-21  6: 7:30.0040000    2.4393  1314743.1385      0.0000      0.0000      0.0000   
       732: 2022-10-21  6: 8: 0.0040000    2.4393  1320211.6768      0.0000      0.0000      0.0000   
       733: 2022-10-21  6: 8:30.0040000    2.4391  1325681.1658      0.0000      0.0000      0.0000   
       734: 2022-10-21  6: 9: 0.0040000    2.4390  1331152.5624      0.0000      0.0000      0.0000   
       735: 2022-10-21  6: 9:30.0040000    2.4389  1336624.0433      0.0000      0.0000      0.0000   
       736: 2022-10-21  6:10: 0.0040000    2.4388  1342095.6879      0.0000      0.0000      0.0000   
       737: 2022-10-21  6:10:30.0040000    2.4386  1347566.4232      0.0000      0.0000      0.0000   
       738: 2022-10-21  6:11: 0.0050000    2.4385  1353034.5460      0.0000      0.0000      0.0000   
       739: 2022-10-21  6:11:30.0050000    2.4385  1358501.6072      0.0000      0.0000      0.0000   
       740: 2022-10-21  6:12: 0.0050000    2.4385  1363967.5714      0.0000      0.0000      0.0000   
       741: 2022-10-21  6:12:30.0050000    2.4386  1369432.3475      0.0000      0.0000      0.0000   
       742: 2022-10-21  6:13: 0.0050000    2.4386  1374895.1481      0.0000      0.0000      0.0000   
       743: 2022-10-21  6:13:30.0050000    2.4385  1380359.4793      0.0000      0.0000      0.0000   
       744: 2022-10-21  6:14: 0.0050000    2.4385  1385824.3302      0.0000      0.0000      0.0000   
       745: 2022-10-21  6:14:30.0050000    2.4384  1391287.5932      0.0000      0.0000      0.0000   
       746: 2022-10-21  6:15: 0.0050000    2.4382  1396748.1316      0.0000      0.0000      0.0000   
       747: 2022-10-21  6:15:30.0050000    2.4381  1402206.9460      0.0000      0.0000      0.0000   
       748: 2022-10-21  6:16: 0.0050000    2.4380  1407662.6019      0.0000      0.0000      0.0000   
       749: 2022-10-21  6:16:30.0050000    2.4379  1413116.1328      0.0000      0.0000      0.0000   
       750: 2022-10-21  6:17: 0.0050000    2.4378  1418566.3059      0.0000      0.0000      0.0000   
       751: 2022-10-21  6:17:30.0050000    2.4378  1424014.6001      0.0000      0.0000      0.0000   
       752: 2022-10-21  6:18: 0.0050000    2.4379  1429462.9544      0.0000      0.0000      0.0000   
       753: 2022-10-21  6:18:30.0050000    2.4379  1434907.8126      0.0000      0.0000      0.0000   
       754: 2022-10-21  6:19: 0.0050000    2.4380  1440350.5329      0.0000      0.0000      0.0000   
       755: 2022-10-21  6:19:30.0050000    2.4379  1445793.1347      0.0000      0.0000      0.0000   
       756: 2022-10-21  6:20: 0.0050000    2.4380  1451234.1719      0.0000      0.0000      0.0000   
       757: 2022-10-21  6:20:30.0050000    2.4380  1456672.0874      0.0000      0.0000      0.0000   
       758: 2022-10-21  6:21: 0.0050000    2.4380  1462109.1247      0.0000      0.0000      0.0000   
       759: 2022-10-21  6:21:30.0050000    2.4378  1467541.2403      0.0000      0.0000      0.0000   
       760: 2022-10-21  6:22: 0.0050000    2.4376  1472969.5408      0.0000      0.0000      0.0000   
       761: 2022-10-21  6:22:30.0050000    2.4375  1478395.8221      0.0000      0.0000      0.0000   
       762: 2022-10-21  6:23: 0.0050000    2.4373  1483820.2837      0.0000      0.0000      0.0000   
       763: 2022-10-21  6:23:30.0050000    2.4372  1489243.6878      0.0000      0.0000      0.0000   
       764: 2022-10-21  6:24: 0.0050000    2.4371  1494664.1249      0.0000      0.0000      0.0000   
       765: 2022-10-21  6:24:30.0050000    2.4370  1500082.5378      0.0000      0.0000      0.0000   
       766: 2022-10-21  6:25: 0.0050000    2.4371  1505499.8725      0.0000      0.0000      0.0000   
       767: 2022-10-21  6:25:30.0050000    2.4372  1510914.5382      0.0000      0.0000      0.0000   
       768: 2022-10-21  6:26: 0.0050000    2.4373  1516326.0251      0.0000      0.0000      0.0000   
       769: 2022-10-21  6:26:30.0050000    2.4375  1521734.6969      0.0000      0.0000      0.0000   
       770: 2022-10-21  6:27: 0.0050000    2.4374  1527141.3999      0.0000      0.0000      0.0000   
       771: 2022-10-21  6:27:30.0050000    2.4373  1532547.0842      0.0000      0.0000      0.0000   
       772: 2022-10-21  6:28: 0.0050000    2.4371  1537950.0159      0.0000      0.0000      0.0000   
       773: 2022-10-21  6:28:30.0050000    2.4369  1543351.0780      0.0000      0.0000      0.0000   
       774: 2022-10-21  6:29: 0.0050000    2.4368  1548750.1251      0.0000      0.0000      0.0000   
       775: 2022-10-21  6:29:30.0050000    2.4367  1554147.6549      0.0000      0.0000      0.0000   
       776: 2022-10-21  6:30: 0.0050000    2.4367  1559543.0063      0.0000      0.0000      0.0000   
       777: 2022-10-21  6:30:30.0050000    2.4368  1564935.4663      0.0000      0.0000      0.0000   
       778: 2022-10-21  6:31: 0.0050000    2.4368  1570325.8184      0.0000      0.0000      0.0000   
       779: 2022-10-21  6:31:30.0050000    2.4369  1575714.9859      0.0000      0.0000      0.0000   
       780: 2022-10-21  6:32: 0.0050000    2.4371  1581102.9607      0.0000      0.0000      0.0000   
       781: 2022-10-21  6:32:30.0050000    2.4370  1586489.6307      0.0000      0.0000      0.0000   
       782: 2022-10-21  6:33: 0.0050000    2.4373  1591875.7207      0.0000      0.0000      0.0000   
       783: 2022-10-21  6:33:30.0050000    2.4375  1597260.9504      0.0000      0.0000      0.0000   
       784: 2022-10-21  6:34: 0.0050000    2.4374  1602644.9383      0.0000      0.0000      0.0000   
       785: 2022-10-21  6:34:30.0050000    2.4375  1608026.9464      0.0000      0.0000      0.0000   
       786: 2022-10-21  6:35: 0.0050000    2.4374  1613407.3210      0.0000      0.0000      0.0000   
       787: 2022-10-21  6:35:30.0050000    2.4374  1618786.2605      0.0000      0.0000      0.0000   
       788: 2022-10-21  6:36: 0.0050000    2.4373  1624164.0320      0.0000      0.0000      0.0000   
       789: 2022-10-21  6:36:30.0050000    2.4371  1629540.9721      0.0000      0.0000      0.0000   
       790: 2022-10-21  6:37: 0.0050000    2.4369  1634915.8478      0.0000      0.0000      0.0000   
       791: 2022-10-21  6:37:30.0050000    2.4370  1640289.7617      0.0000      0.0000      0.0000   
       792: 2022-10-21  6:38: 0.0050000    2.4371  1645662.0401      0.0000      0.0000      0.0000   
       793: 2022-10-21  6:38:30.0050000    2.4372  1651030.6320      0.0000      0.0000      0.0000   
       794: 2022-10-21  6:39: 0.0060000    2.4374  1656398.2506      0.0000      0.0000      0.0000   
       795: 2022-10-21  6:39:30.0060000    2.4376  1661765.9685      0.0000      0.0000      0.0000   
       796: 2022-10-21  6:40: 0.0060000    2.4379  1667136.5047      0.0000      0.0000      0.0000   
       797: 2022-10-21  6:40:30.0060000    2.4382  1672509.2398      0.0000      0.0000      0.0000   
       798: 2022-10-21  6:41: 0.0060000    2.4384  1677881.5465      0.0000      0.0000      0.0000   
       799: 2022-10-21  6:41:30.0060000    2.4384  1683253.5948      0.0000      0.0000      0.0000   
       800: 2022-10-21  6:42: 0.0060000    2.4383  1688625.6285      0.0000      0.0000      0.0000   
       801: 2022-10-21  6:42:30.0060000    2.4382  1693995.8515      0.0000      0.0000      0.0000   
       802: 2022-10-21  6:43: 0.0060000    2.4383  1699364.4213      0.0000      0.0000      0.0000   
       803: 2022-10-21  6:43:30.0060000    2.4382  1704731.1612      0.0000      0.0000      0.0000   
       804: 2022-10-21  6:44: 0.0060000    2.4384  1710099.7158      0.0000      0.0000      0.0000   
       805: 2022-10-21  6:44:30.0060000    2.4386  1715466.6200      0.0000      0.0000      0.0000   
       806: 2022-10-21  6:45: 0.0060000    2.4387  1720832.5945      0.0000      0.0000      0.0000   
       807: 2022-10-21  6:45:30.0060000    2.4388  1726199.3171      0.0000      0.0000      0.0000   
       808: 2022-10-21  6:46: 0.0060000    2.4388  1731563.6539      0.0000      0.0000      0.0000   
       809: 2022-10-21  6:46:30.0060000    2.4389  1736928.8572      0.0000      0.0000      0.0000   
       810: 2022-10-21  6:47: 0.0060000    2.4391  1742290.4469      0.0000      0.0000      0.0000   
       811: 2022-10-21  6:47:30.0060000    2.4393  1747647.5059      0.0000      0.0000      0.0000   
       812: 2022-10-21  6:48: 0.0060000    2.4393  1753001.3971      0.0000      0.0000      0.0000   
       813: 2022-10-21  6:48:30.0060000    2.4392  1758352.0829      0.0000      0.0000      0.0000   
       814: 2022-10-21  6:49: 0.0060000    2.4392  1763699.4494      0.0000      0.0000      0.0000   
       815: 2022-10-21  6:49:30.0060000    2.4392  1769044.3707      0.0000      0.0000      0.0000   
       816: 2022-10-21  6:50: 0.0060000    2.4392  1774385.5887      0.0000      0.0000      0.0000   
       817: 2022-10-21  6:50:30.0060000    2.4394  1779722.6978      0.0000      0.0000      0.0000   
       818: 2022-10-21  6:51: 0.0060000    2.4396  1785056.5037      0.0000      0.0000      0.0000   
       819: 2022-10-21  6:51:30.0060000    2.4398  1790388.0604      0.0000      0.0000      0.0000   
       820: 2022-10-21  6:52: 0.0060000    2.4402  1795718.0165      0.0000      0.0000      0.0000   
       821: 2022-10-21  6:52:30.0060000    2.4405  1801043.1397      0.0000      0.0000      0.0000   
       822: 2022-10-21  6:53: 0.0060000    2.4407  1806364.0135      0.0000      0.0000      0.0000   
       823: 2022-10-21  6:53:30.0060000    2.4409  1811679.6293      0.0000      0.0000      0.0000   
       824: 2022-10-21  6:54: 0.0060000    2.4409  1816993.5890      0.0000      0.0000      0.0000   
       825: 2022-10-21  6:54:30.0060000    2.4408  1822306.5644      0.0000      0.0000      0.0000   
       826: 2022-10-21  6:55: 0.0060000    2.4408  1827617.4719      0.0000      0.0000      0.0000   
       827: 2022-10-21  6:55:30.0060000    2.4408  1832928.4357      0.0000      0.0000      0.0000   
       828: 2022-10-21  6:56: 0.0060000    2.4407  1838237.1401      0.0000      0.0000      0.0000   
       829: 2022-10-21  6:56:30.0060000    2.4409  1843543.6302      0.0000      0.0000      0.0000   
       830: 2022-10-21  6:57: 0.0060000    2.4411  1848847.5848      0.0000      0.0000      0.0000   
       831: 2022-10-21  6:57:30.0060000    2.4412  1854148.7121      0.0000      0.0000      0.0000   
       832: 2022-10-21  6:58: 0.0060000    2.4413  1859447.9896      0.0000      0.0000      0.0000   
       833: 2022-10-21  6:58:30.0060000    2.4413  1864742.0422      0.0000      0.0000      0.0000   
       834: 2022-10-21  6:59: 0.0060000    2.4416  1870030.4972      0.0000      0.0000      0.0000   
       835: 2022-10-21  6:59:30.0060000    2.4419  1875316.9687      0.0000      0.0000      0.0000   
       836: 2022-10-21  7: 0: 0.0060000    2.4421  1880598.4280      0.0000      0.0000      0.0000   
       837: 2022-10-21  7: 0:30.0060000    2.4423  1885875.4580      0.0000      0.0000      0.0000   
       838: 2022-10-21  7: 1: 0.0060000    2.4423  1891146.6515      0.0000      0.0000      0.0000   
       839: 2022-10-21  7: 1:30.0060000    2.4422  1896411.5121      0.0000      0.0000      0.0000   
       840: 2022-10-21  7: 2: 0.0060000    2.4421  1901672.6281      0.0000      0.0000      0.0000   
       841: 2022-10-21  7: 2:30.0060000    2.4421  1906930.5743      0.0000      0.0000      0.0000   
       842: 2022-10-21  7: 3: 0.0060000    2.4421  1912182.6201      0.0000      0.0000      0.0000   
       843: 2022-10-21  7: 3:30.0060000    2.4421  1917426.9770      0.0000      0.0000      0.0000   
       844: 2022-10-21  7: 4: 0.0060000    2.4421  1922663.3304      0.0000      0.0000      0.0000   
       845: 2022-10-21  7: 4:30.0060000    2.4420  1927894.6106      0.0000      0.0000      0.0000   
       846: 2022-10-21  7: 5: 0.0060000    2.4420  1933118.5308      0.0000      0.0000      0.0000   
       847: 2022-10-21  7: 5:30.0060000    2.4420  1938335.7152      0.0000      0.0000      0.0000   
       848: 2022-10-21  7: 6: 0.0060000    2.4420  1943547.4332      0.0000      0.0000      0.0000   
       849: 2022-10-21  7: 6:30.0060000    2.4420  1948750.8867      0.0000      0.0000      0.0000   
       850: 2022-10-21  7: 7: 0.0070000    2.4420  1953945.8787      0.0000      0.0000      0.0000   
       851: 2022-10-21  7: 7:30.0070000    2.4421  1959133.6125      0.0000      0.0000      0.0000   
       852: 2022-10-21  7: 8: 0.0070000    2.4422  1964316.1996      0.0000      0.0000      0.0000   
       853: 2022-10-21  7: 8:30.0070000    2.4422  1969494.7185      0.0000      0.0000      0.0000   
       854: 2022-10-21  7: 9: 0.0070000    2.4422  1974670.0420      0.0000      0.0000      0.0000   
       855: 2022-10-21  7: 9:30.0070000    2.4422  1979844.7766      0.0000      0.0000      0.0000   
       856: 2022-10-21  7:10: 0.0070000    2.4422  1985015.3526      0.0000      0.0000      0.0000   
       857: 2022-10-21  7:10:30.0070000    2.4423  1990181.6455      0.0000      0.0000      0.0000   
       858: 2022-10-21  7:11: 0.0070000    2.4424  1995343.1261      0.0000      0.0000      0.0000   
       859: 2022-10-21  7:11:30.0070000    2.4424  2000501.7708      0.0000      0.0000      0.0000   
       860: 2022-10-21  7:12: 0.0070000    2.4423  2005655.4198      0.0000      0.0000      0.0000   
       861: 2022-10-21  7:12:30.0070000    2.4422  2010803.9592      0.0000      0.0000      0.0000   
       862: 2022-10-21  7:13: 0.0070000    2.4420  2015949.0432      0.0000      0.0000      0.0000   
       863: 2022-10-21  7:13:30.0070000    2.4420  2021093.3664      0.0000      0.0000      0.0000   
       864: 2022-10-21  7:14: 0.0070000    2.4418  2026235.2697      0.0000      0.0000      0.0000   
       865: 2022-10-21  7:14:30.0070000    2.4416  2031375.3096      0.0000      0.0000      0.0000   
       866: 2022-10-21  7:15: 0.0070000    2.4413  2036512.1907      0.0000      0.0000      0.0000   
       867: 2022-10-21  7:15:30.0070000    2.4411  2041644.2917      0.0000      0.0000      0.0000   
       868: 2022-10-21  7:16: 0.0070000    2.4410  2046774.3889      0.0000      0.0000      0.0000   
       869: 2022-10-21  7:16:30.0070000    2.4409  2051901.0389      0.0000      0.0000      0.0000   
       870: 2022-10-21  7:17: 0.0070000    2.4409  2057025.3102      0.0000      0.0000      0.0000   
       871: 2022-10-21  7:17:30.0070000    2.4410  2062146.1426      0.0000      0.0000      0.0000   
       872: 2022-10-21  7:18: 0.0070000    2.4410  2067265.4567      0.0000      0.0000      0.0000   
       873: 2022-10-21  7:18:30.0070000    2.4411  2072383.6891      0.0000      0.0000      0.0000   
       874: 2022-10-21  7:19: 0.0070000    2.4413  2077504.2612      0.0000      0.0000      0.0000   
       875: 2022-10-21  7:19:30.0070000    2.4413  2082623.1560      0.0000      0.0000      0.0000   
       876: 2022-10-21  7:20: 0.0070000    2.4413  2087739.0771      0.0000      0.0000      0.0000   
       877: 2022-10-21  7:20:30.0070000    2.4415  2092851.7614      0.0000      0.0000      0.0000   
       878: 2022-10-21  7:21: 0.0070000    2.4414  2097963.6838      0.0000      0.0000      0.0000   
       879: 2022-10-21  7:21:30.0070000    2.4414  2103074.7634      0.0000      0.0000      0.0000   
       880: 2022-10-21  7:22: 0.0070000    2.4416  2108185.0910      0.0000      0.0000      0.0000   
       881: 2022-10-21  7:22:30.0070000    2.4416  2113294.2954      0.0000      0.0000      0.0000   
       882: 2022-10-21  7:23: 0.0070000    2.4417  2118404.3091      0.0000      0.0000      0.0000   
       883: 2022-10-21  7:23:30.0070000    2.4417  2123513.4913      0.0000      0.0000      0.0000   
       884: 2022-10-21  7:24: 0.0070000    2.4415  2128621.5213      0.0000      0.0000      0.0000   
       885: 2022-10-21  7:24:30.0070000    2.4412  2133731.0237      0.0000      0.0000      0.0000   
       886: 2022-10-21  7:25: 0.0070000    2.4411  2138840.1878      0.0000      0.0000      0.0000   
       887: 2022-10-21  7:25:30.0070000    2.4409  2143946.3180      0.0000      0.0000      0.0000   
       888: 2022-10-21  7:26: 0.0070000    2.4408  2149053.4703      0.0000      0.0000      0.0000   
       889: 2022-10-21  7:26:30.0070000    2.4407  2154159.2271      0.0000      0.0000      0.0000   
       890: 2022-10-21  7:27: 0.0070000    2.4404  2159263.0002      0.0000      0.0000      0.0000   
       891: 2022-10-21  7:27:30.0070000    2.4401  2164367.0788      0.0000      0.0000      0.0000   
       892: 2022-10-21  7:28: 0.0070000    2.4398  2169471.9079      0.0000      0.0000      0.0000   
       893: 2022-10-21  7:28:30.0070000    2.4396  2174576.7081      0.0000      0.0000      0.0000   
       894: 2022-10-21  7:29: 0.0070000    2.4394  2179682.5110      0.0000      0.0000      0.0000   
       895: 2022-10-21  7:29:30.0070000    2.4393  2184789.9346      0.0000      0.0000      0.0000   
       896: 2022-10-21  7:30: 0.0070000    2.4393  2189897.5687      0.0000      0.0000      0.0000   
       897: 2022-10-21  7:30:30.0070000    2.4392  2195004.8770      0.0000      0.0000      0.0000   
       898: 2022-10-21  7:31: 0.0070000    2.4391  2200113.7695      0.0000      0.0000      0.0000   
       899: 2022-10-21  7:31:30.0070000    2.4390  2205222.5769      0.0000      0.0000      0.0000   
       900: 2022-10-21  7:32: 0.0070000    2.4389  2210331.6071      0.0000      0.0000      0.0000   
       901: 2022-10-21  7:32:30.0070000    2.4388  2215442.0090      0.0000      0.0000      0.0000   
       902: 2022-10-21  7:33: 0.0070000    2.4385  2220552.2482      0.0000      0.0000      0.0000   
       903: 2022-10-21  7:33:30.0070000    2.4384  2225663.4117      0.0000      0.0000      0.0000   
       904: 2022-10-21  7:34: 0.0070000    2.4382  2230776.2974      0.0000      0.0000      0.0000   
       905: 2022-10-21  7:34:30.0070000    2.4380  2235889.4933      0.0000      0.0000      0.0000   
       906: 2022-10-21  7:35: 0.0070000    2.4377  2241003.6415      0.0000      0.0000      0.0000   
       907: 2022-10-21  7:35:30.0070000    2.4376  2246117.8533      0.0000      0.0000      0.0000   
       908: 2022-10-21  7:36: 0.0080000    2.4375  2251233.5014      0.0000      0.0000      0.0000   
       909: 2022-10-21  7:36:30.0080000    2.4374  2256347.3761      0.0000      0.0000      0.0000   
       910: 2022-10-21  7:37: 0.0080000    2.4374  2261460.8647      0.0000      0.0000      0.0000   
       911: 2022-10-21  7:37:30.0080000    2.4374  2266573.9941      0.0000      0.0000      0.0000   
       912: 2022-10-21  7:38: 0.0080000    2.4374  2271688.3766      0.0000      0.0000      0.0000   
       913: 2022-10-21  7:38:30.0080000    2.4372  2276804.5385      0.0000      0.0000      0.0000   
       914: 2022-10-21  7:39: 0.0080000    2.4371  2281920.1378      0.0000      0.0000      0.0000   
       915: 2022-10-21  7:39:30.0080000    2.4370  2287033.5323      0.0000      0.0000      0.0000   
       916: 2022-10-21  7:40: 0.0080000    2.4369  2292146.4185      0.0000      0.0000      0.0000   
       917: 2022-10-21  7:40:30.0080000    2.4369  2297261.0800      0.0000      0.0000      0.0000   
       918: 2022-10-21  7:41: 0.0080000    2.4370  2302377.4205      0.0000      0.0000      0.0000   
       919: 2022-10-21  7:41:30.0080000    2.4369  2307493.8995      0.0000      0.0000      0.0000   
       920: 2022-10-21  7:42: 0.0080000    2.4370  2312609.1383      0.0000      0.0000      0.0000   
       921: 2022-10-21  7:42:30.0080000    2.4373  2317724.8758      0.0000      0.0000      0.0000   
       922: 2022-10-21  7:43: 0.0080000    2.4376  2322839.9279      0.0000      0.0000      0.0000   
       923: 2022-10-21  7:43:30.0080000    2.4377  2327955.6692      0.0000      0.0000      0.0000   
       924: 2022-10-21  7:44: 0.0080000    2.4379  2333072.7742      0.0000      0.0000      0.0000   
       925: 2022-10-21  7:44:30.0080000    2.4379  2338188.6085      0.0000      0.0000      0.0000   
       926: 2022-10-21  7:45: 0.0080000    2.4377  2343305.1056      0.0000      0.0000      0.0000   
       927: 2022-10-21  7:45:30.0080000    2.4374  2348420.0887      0.0000      0.0000      0.0000   
       928: 2022-10-21  7:46: 0.0080000    2.4370  2353533.4913      0.0000      0.0000      0.0000   
       929: 2022-10-21  7:46:30.0080000    2.4366  2358646.6597      0.0000      0.0000      0.0000   
       930: 2022-10-21  7:47: 0.0080000    2.4363  2363759.4449      0.0000      0.0000      0.0000   
       931: 2022-10-21  7:47:30.0080000    2.4362  2368874.3007      0.0000      0.0000      0.0000   
